TIME,GEO_NAME,GEO,SE_LEVELS,SE_SECTOR,TONNES PER HECTARE
2010,DE405,Barnim,Severe,Agricultural areas (excluding pastures),12.5
2010,DE405,Barnim,Total,Pastures and natural grassland,0.3
2010,DE405,Barnim,Moderate,Pastures and natural grassland,7.1
2010,DE405,Barnim,Severe,Pastures and natural grassland,0
2010,DE406,Dahme-Spreewald,Total,Agricultural areas (excluding pastures),0.5
2010,DE406,Dahme-Spreewald,Moderate,Agricultural areas (excluding pastures),5.8
2010,DE406,Dahme-Spreewald,Severe,Agricultural areas (excluding pastures),0
2010,DE406,Dahme-Spreewald,Total,Pastures and natural grassland,0.2
2010,DE406,Dahme-Spreewald,Moderate,Pastures and natural grassland,0
2010,DE406,Dahme-Spreewald,Severe,Pastures and natural grassland,0
2010,DE407,Elbe-Elster,Total,Agricultural areas (excluding pastures),0.5
2010,DE407,Elbe-Elster,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE407,Elbe-Elster,Severe,Agricultural areas (excluding pastures),11.9
2010,DE407,Elbe-Elster,Total,Pastures and natural grassland,0.2
2010,DE407,Elbe-Elster,Moderate,Pastures and natural grassland,0
2010,DE407,Elbe-Elster,Severe,Pastures and natural grassland,0
2010,DE408,Havelland,Total,Agricultural areas (excluding pastures),0.4
2010,DE408,Havelland,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE408,Havelland,Severe,Agricultural areas (excluding pastures),10.3
2010,DE408,Havelland,Total,Pastures and natural grassland,0.1
2010,DE408,Havelland,Moderate,Pastures and natural grassland,0
2010,DE408,Havelland,Severe,Pastures and natural grassland,0
2010,DE409,Märkisch-Oderland,Total,Agricultural areas (excluding pastures),0.5
2010,DE409,Märkisch-Oderland,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE409,Märkisch-Oderland,Severe,Agricultural areas (excluding pastures),11.4
2010,DE409,Märkisch-Oderland,Total,Pastures and natural grassland,0.3
2010,DE409,Märkisch-Oderland,Moderate,Pastures and natural grassland,6.8
2010,DE409,Märkisch-Oderland,Severe,Pastures and natural grassland,19.2
2010,DE40A,Oberhavel,Total,Agricultural areas (excluding pastures),0.4
2010,DE40A,Oberhavel,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE40A,Oberhavel,Severe,Agricultural areas (excluding pastures),12.3
2010,DE40A,Oberhavel,Total,Pastures and natural grassland,0.2
2010,DE40A,Oberhavel,Moderate,Pastures and natural grassland,0
2010,DE40A,Oberhavel,Severe,Pastures and natural grassland,0
2010,DE40B,Oberspreewald-Lausitz,Total,Agricultural areas (excluding pastures),0.5
2010,DE40B,Oberspreewald-Lausitz,Moderate,Agricultural areas (excluding pastures),6.3
2010,DE40B,Oberspreewald-Lausitz,Severe,Agricultural areas (excluding pastures),10
2010,DE40B,Oberspreewald-Lausitz,Total,Pastures and natural grassland,0.3
2010,DE40B,Oberspreewald-Lausitz,Moderate,Pastures and natural grassland,6.1
2010,DE40B,Oberspreewald-Lausitz,Severe,Pastures and natural grassland,10.5
2010,DE40C,Oder-Spree,Total,Agricultural areas (excluding pastures),0.6
2010,DE40C,Oder-Spree,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE40C,Oder-Spree,Severe,Agricultural areas (excluding pastures),15
2010,DE40C,Oder-Spree,Total,Pastures and natural grassland,0.2
2010,DE40C,Oder-Spree,Moderate,Pastures and natural grassland,6.6
2010,DE40C,Oder-Spree,Severe,Pastures and natural grassland,0
2010,DE40D,Ostprignitz-Ruppin,Total,Agricultural areas (excluding pastures),0.4
2010,DE40D,Ostprignitz-Ruppin,Moderate,Agricultural areas (excluding pastures),6.6
2010,DE40D,Ostprignitz-Ruppin,Severe,Agricultural areas (excluding pastures),11.5
2010,DE40D,Ostprignitz-Ruppin,Total,Pastures and natural grassland,0.2
2010,DE40D,Ostprignitz-Ruppin,Moderate,Pastures and natural grassland,0
2010,DE40D,Ostprignitz-Ruppin,Severe,Pastures and natural grassland,0
2010,DE40E,Potsdam-Mittelmark,Total,Agricultural areas (excluding pastures),0.6
2010,DE40E,Potsdam-Mittelmark,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE40E,Potsdam-Mittelmark,Severe,Agricultural areas (excluding pastures),11.8
2010,DE40E,Potsdam-Mittelmark,Total,Pastures and natural grassland,0.1
2010,DE40E,Potsdam-Mittelmark,Moderate,Pastures and natural grassland,0
2010,DE40E,Potsdam-Mittelmark,Severe,Pastures and natural grassland,0
2010,DE40F,Prignitz,Total,Agricultural areas (excluding pastures),0.5
2010,DE40F,Prignitz,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE40F,Prignitz,Severe,Agricultural areas (excluding pastures),12.8
2010,DE40F,Prignitz,Total,Pastures and natural grassland,0.2
2010,DE40F,Prignitz,Moderate,Pastures and natural grassland,0
2010,DE40F,Prignitz,Severe,Pastures and natural grassland,0
2010,DE40G,Spree-Neiße,Total,Agricultural areas (excluding pastures),0.5
2010,DE40G,Spree-Neiße,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE40G,Spree-Neiße,Severe,Agricultural areas (excluding pastures),0
2010,DE40G,Spree-Neiße,Total,Pastures and natural grassland,0.2
2010,DE40G,Spree-Neiße,Moderate,Pastures and natural grassland,5.1
2010,DE40G,Spree-Neiße,Severe,Pastures and natural grassland,0
2010,DE40H,Teltow-Fläming,Total,Agricultural areas (excluding pastures),0.5
2010,DE40H,Teltow-Fläming,Moderate,Agricultural areas (excluding pastures),5.9
2010,DE40H,Teltow-Fläming,Severe,Agricultural areas (excluding pastures),11.3
2010,DE40H,Teltow-Fläming,Total,Pastures and natural grassland,0.1
2010,DE40H,Teltow-Fläming,Moderate,Pastures and natural grassland,0
2010,DE40H,Teltow-Fläming,Severe,Pastures and natural grassland,0
2010,DE40I,Uckermark,Total,Agricultural areas (excluding pastures),0.9
2010,DE40I,Uckermark,Moderate,Agricultural areas (excluding pastures),6.4
2010,DE40I,Uckermark,Severe,Agricultural areas (excluding pastures),12.2
2010,DE40I,Uckermark,Total,Pastures and natural grassland,0.3
2010,DE40I,Uckermark,Moderate,Pastures and natural grassland,6
2010,DE40I,Uckermark,Severe,Pastures and natural grassland,0
2010,DE50,Bremen,Total,Agricultural areas (excluding pastures),0.4
2010,DE50,Bremen,Moderate,Agricultural areas (excluding pastures),0
2010,DE50,Bremen,Severe,Agricultural areas (excluding pastures),0
2010,DE50,Bremen,Total,Pastures and natural grassland,0.2
2010,DE50,Bremen,Moderate,Pastures and natural grassland,0
2010,DE50,Bremen,Severe,Pastures and natural grassland,0
2010,DE501,"Bremen, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2010,DE501,"Bremen, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE501,"Bremen, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE501,"Bremen, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE501,"Bremen, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE501,"Bremen, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.3
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE502,"Bremerhaven, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE600,Hamburg,Total,Agricultural areas (excluding pastures),0.3
2010,DE600,Hamburg,Moderate,Agricultural areas (excluding pastures),6.5
2010,DE600,Hamburg,Severe,Agricultural areas (excluding pastures),13.7
2010,DE600,Hamburg,Total,Agricultural areas (excluding pastures),0.3
2010,DE600,Hamburg,Moderate,Agricultural areas (excluding pastures),6.5
2010,DE600,Hamburg,Severe,Agricultural areas (excluding pastures),13.7
2010,DE600,Hamburg,Total,Pastures and natural grassland,0.2
2010,DE600,Hamburg,Moderate,Pastures and natural grassland,0
2010,DE600,Hamburg,Severe,Pastures and natural grassland,0
2010,DE600,Hamburg,Total,Pastures and natural grassland,0.2
2010,DE600,Hamburg,Moderate,Pastures and natural grassland,0
2010,DE600,Hamburg,Severe,Pastures and natural grassland,0
2010,DE71,Darmstadt,Total,Agricultural areas (excluding pastures),2.6
2010,DE71,Darmstadt,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE71,Darmstadt,Severe,Agricultural areas (excluding pastures),13.7
2010,DE71,Darmstadt,Total,Pastures and natural grassland,2.2
2010,DE71,Darmstadt,Moderate,Pastures and natural grassland,6.5
2010,DE71,Darmstadt,Severe,Pastures and natural grassland,12.3
2010,DE711,"Darmstadt, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.2
2010,DE711,"Darmstadt, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.7
2010,DE711,"Darmstadt, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11.2
2010,DE711,"Darmstadt, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2010,DE711,"Darmstadt, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE711,"Darmstadt, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.1
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.9
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.8
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE712,"Frankfurt am Main, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.6
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE713,"Offenbach am Main, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.8
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.6
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.7
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Total,Pastures and natural grassland,1.1
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.8
2010,DE714,"Wiesbaden, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE715,Bergstraße,Total,Agricultural areas (excluding pastures),2.3
2010,DE715,Bergstraße,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE715,Bergstraße,Severe,Agricultural areas (excluding pastures),15.8
2010,DE715,Bergstraße,Total,Pastures and natural grassland,2.9
2010,DE715,Bergstraße,Moderate,Pastures and natural grassland,6.5
2010,DE715,Bergstraße,Severe,Pastures and natural grassland,12.7
2010,DE716,Darmstadt-Dieburg,Total,Agricultural areas (excluding pastures),2.5
2010,DE716,Darmstadt-Dieburg,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE716,Darmstadt-Dieburg,Severe,Agricultural areas (excluding pastures),12.3
2010,DE716,Darmstadt-Dieburg,Total,Pastures and natural grassland,1.6
2010,DE716,Darmstadt-Dieburg,Moderate,Pastures and natural grassland,6.5
2010,DE716,Darmstadt-Dieburg,Severe,Pastures and natural grassland,12.1
2010,DE717,Groß-Gerau,Total,Agricultural areas (excluding pastures),0.5
2010,DE717,Groß-Gerau,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE717,Groß-Gerau,Severe,Agricultural areas (excluding pastures),0
2010,DE717,Groß-Gerau,Total,Pastures and natural grassland,0.3
2010,DE717,Groß-Gerau,Moderate,Pastures and natural grassland,0
2010,DE717,Groß-Gerau,Severe,Pastures and natural grassland,0
2010,DE718,Hochtaunuskreis,Total,Agricultural areas (excluding pastures),3.4
2010,DE718,Hochtaunuskreis,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE718,Hochtaunuskreis,Severe,Agricultural areas (excluding pastures),12.8
2010,DE718,Hochtaunuskreis,Total,Pastures and natural grassland,2.6
2010,DE718,Hochtaunuskreis,Moderate,Pastures and natural grassland,6.6
2010,DE718,Hochtaunuskreis,Severe,Pastures and natural grassland,12.4
2010,DE719,Main-Kinzig-Kreis,Total,Agricultural areas (excluding pastures),3.1
2010,DE719,Main-Kinzig-Kreis,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE719,Main-Kinzig-Kreis,Severe,Agricultural areas (excluding pastures),12.8
2010,DE719,Main-Kinzig-Kreis,Total,Pastures and natural grassland,2.1
2010,DE719,Main-Kinzig-Kreis,Moderate,Pastures and natural grassland,6.4
2010,DE719,Main-Kinzig-Kreis,Severe,Pastures and natural grassland,11.8
2010,DE71A,Main-Taunus-Kreis,Total,Agricultural areas (excluding pastures),1.7
2010,DE71A,Main-Taunus-Kreis,Moderate,Agricultural areas (excluding pastures),6.6
2010,DE71A,Main-Taunus-Kreis,Severe,Agricultural areas (excluding pastures),12.2
2010,DE71A,Main-Taunus-Kreis,Total,Pastures and natural grassland,1.6
2010,DE71A,Main-Taunus-Kreis,Moderate,Pastures and natural grassland,6.2
2010,DE71A,Main-Taunus-Kreis,Severe,Pastures and natural grassland,0
2010,DE71B,Odenwaldkreis,Total,Agricultural areas (excluding pastures),4.5
2010,DE71B,Odenwaldkreis,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE71B,Odenwaldkreis,Severe,Agricultural areas (excluding pastures),12.7
2010,DE71B,Odenwaldkreis,Total,Pastures and natural grassland,3.7
2010,DE71B,Odenwaldkreis,Moderate,Pastures and natural grassland,6.6
2010,DE71B,Odenwaldkreis,Severe,Pastures and natural grassland,12.4
2010,DE71C,"Offenbach, Landkreis",Total,Agricultural areas (excluding pastures),0.8
2010,DE71C,"Offenbach, Landkreis",Moderate,Agricultural areas (excluding pastures),5.9
2010,DE71C,"Offenbach, Landkreis",Severe,Agricultural areas (excluding pastures),0
2010,DE71C,"Offenbach, Landkreis",Total,Pastures and natural grassland,0.4
2010,DE71C,"Offenbach, Landkreis",Moderate,Pastures and natural grassland,0
2010,DE71C,"Offenbach, Landkreis",Severe,Pastures and natural grassland,0
2010,DE71D,Rheingau-Taunus-Kreis,Total,Agricultural areas (excluding pastures),4.7
2010,DE71D,Rheingau-Taunus-Kreis,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE71D,Rheingau-Taunus-Kreis,Severe,Agricultural areas (excluding pastures),15.2
2010,DE71D,Rheingau-Taunus-Kreis,Total,Pastures and natural grassland,2.7
2010,DE71D,Rheingau-Taunus-Kreis,Moderate,Pastures and natural grassland,6.4
2010,DE71D,Rheingau-Taunus-Kreis,Severe,Pastures and natural grassland,11.3
2010,DE71E,Wetteraukreis,Total,Agricultural areas (excluding pastures),2.4
2010,DE71E,Wetteraukreis,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE71E,Wetteraukreis,Severe,Agricultural areas (excluding pastures),12.3
2010,DE71E,Wetteraukreis,Total,Pastures and natural grassland,1.6
2010,DE71E,Wetteraukreis,Moderate,Pastures and natural grassland,6
2010,DE71E,Wetteraukreis,Severe,Pastures and natural grassland,11.6
2010,DE72,Gießen,Total,Agricultural areas (excluding pastures),3.3
2010,DE72,Gießen,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE72,Gießen,Severe,Agricultural areas (excluding pastures),13.2
2010,DE72,Gießen,Total,Pastures and natural grassland,2.2
2010,DE72,Gießen,Moderate,Pastures and natural grassland,6.4
2010,DE72,Gießen,Severe,Pastures and natural grassland,12.1
2010,DE721,"Gießen, Landkreis",Total,Agricultural areas (excluding pastures),2.5
2010,DE721,"Gießen, Landkreis",Moderate,Agricultural areas (excluding pastures),6.7
2010,DE721,"Gießen, Landkreis",Severe,Agricultural areas (excluding pastures),12.5
2010,DE721,"Gießen, Landkreis",Total,Pastures and natural grassland,1.7
2010,DE721,"Gießen, Landkreis",Moderate,Pastures and natural grassland,6.3
2010,DE721,"Gießen, Landkreis",Severe,Pastures and natural grassland,13
2010,DE722,Lahn-Dill-Kreis,Total,Agricultural areas (excluding pastures),3.9
2010,DE722,Lahn-Dill-Kreis,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE722,Lahn-Dill-Kreis,Severe,Agricultural areas (excluding pastures),12.6
2010,DE722,Lahn-Dill-Kreis,Total,Pastures and natural grassland,2.5
2010,DE722,Lahn-Dill-Kreis,Moderate,Pastures and natural grassland,6.5
2010,DE722,Lahn-Dill-Kreis,Severe,Pastures and natural grassland,12.4
2010,DE723,Limburg-Weilburg,Total,Agricultural areas (excluding pastures),3.4
2010,DE723,Limburg-Weilburg,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE723,Limburg-Weilburg,Severe,Agricultural areas (excluding pastures),13.2
2010,DE723,Limburg-Weilburg,Total,Pastures and natural grassland,2.4
2010,DE723,Limburg-Weilburg,Moderate,Pastures and natural grassland,6.4
2010,DE723,Limburg-Weilburg,Severe,Pastures and natural grassland,11.6
2010,DE724,Marburg-Biedenkopf,Total,Agricultural areas (excluding pastures),3.8
2010,DE724,Marburg-Biedenkopf,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE724,Marburg-Biedenkopf,Severe,Agricultural areas (excluding pastures),13.6
2010,DE724,Marburg-Biedenkopf,Total,Pastures and natural grassland,2.1
2010,DE724,Marburg-Biedenkopf,Moderate,Pastures and natural grassland,6.6
2010,DE724,Marburg-Biedenkopf,Severe,Pastures and natural grassland,11.7
2010,DE725,Vogelsbergkreis,Total,Agricultural areas (excluding pastures),3
2010,DE725,Vogelsbergkreis,Moderate,Agricultural areas (excluding pastures),6.7
2010,DE725,Vogelsbergkreis,Severe,Agricultural areas (excluding pastures),12.6
2010,DE725,Vogelsbergkreis,Total,Pastures and natural grassland,2.1
2010,DE725,Vogelsbergkreis,Moderate,Pastures and natural grassland,6.1
2010,DE725,Vogelsbergkreis,Severe,Pastures and natural grassland,11.9
2010,DE73,Kassel,Total,Agricultural areas (excluding pastures),3.6
2010,DE73,Kassel,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE73,Kassel,Severe,Agricultural areas (excluding pastures),13.4
2010,DE73,Kassel,Total,Pastures and natural grassland,2.5
2010,DE73,Kassel,Moderate,Pastures and natural grassland,6.5
2010,DE73,Kassel,Severe,Pastures and natural grassland,12.5
2010,DE731,"Kassel, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.8
2010,DE731,"Kassel, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.3
2010,DE731,"Kassel, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),13.8
2010,DE731,"Kassel, Kreisfreie Stadt",Total,Pastures and natural grassland,1.3
2010,DE731,"Kassel, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.4
2010,DE731,"Kassel, Kreisfreie Stadt",Severe,Pastures and natural grassland,11.6
2010,DE732,Fulda,Total,Agricultural areas (excluding pastures),3.1
2010,DE732,Fulda,Moderate,Agricultural areas (excluding pastures),6.7
2010,DE732,Fulda,Severe,Agricultural areas (excluding pastures),12.9
2010,DE732,Fulda,Total,Pastures and natural grassland,2.3
2010,DE732,Fulda,Moderate,Pastures and natural grassland,6.4
2010,DE732,Fulda,Severe,Pastures and natural grassland,12.4
2010,DE733,Hersfeld-Rotenburg,Total,Agricultural areas (excluding pastures),4.3
2010,DE733,Hersfeld-Rotenburg,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE733,Hersfeld-Rotenburg,Severe,Agricultural areas (excluding pastures),12.6
2010,DE733,Hersfeld-Rotenburg,Total,Pastures and natural grassland,2.5
2010,DE733,Hersfeld-Rotenburg,Moderate,Pastures and natural grassland,6.4
2010,DE733,Hersfeld-Rotenburg,Severe,Pastures and natural grassland,12
2010,DE734,"Kassel, Landkreis",Total,Agricultural areas (excluding pastures),3.2
2010,DE734,"Kassel, Landkreis",Moderate,Agricultural areas (excluding pastures),6.9
2010,DE734,"Kassel, Landkreis",Severe,Agricultural areas (excluding pastures),13.9
2010,DE734,"Kassel, Landkreis",Total,Pastures and natural grassland,2.3
2010,DE734,"Kassel, Landkreis",Moderate,Pastures and natural grassland,6.8
2010,DE734,"Kassel, Landkreis",Severe,Pastures and natural grassland,12.8
2010,DE735,Schwalm-Eder-Kreis,Total,Agricultural areas (excluding pastures),3.2
2010,DE735,Schwalm-Eder-Kreis,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE735,Schwalm-Eder-Kreis,Severe,Agricultural areas (excluding pastures),12.9
2010,DE735,Schwalm-Eder-Kreis,Total,Pastures and natural grassland,2.1
2010,DE735,Schwalm-Eder-Kreis,Moderate,Pastures and natural grassland,6.5
2010,DE735,Schwalm-Eder-Kreis,Severe,Pastures and natural grassland,12.3
2010,DE736,Waldeck-Frankenberg,Total,Agricultural areas (excluding pastures),4.2
2010,DE736,Waldeck-Frankenberg,Moderate,Agricultural areas (excluding pastures),7
2010,DE736,Waldeck-Frankenberg,Severe,Agricultural areas (excluding pastures),13.7
2010,DE736,Waldeck-Frankenberg,Total,Pastures and natural grassland,2.9
2010,DE736,Waldeck-Frankenberg,Moderate,Pastures and natural grassland,6.7
2010,DE736,Waldeck-Frankenberg,Severe,Pastures and natural grassland,12.5
2010,DE737,Werra-Meißner-Kreis,Total,Agricultural areas (excluding pastures),3.9
2010,DE737,Werra-Meißner-Kreis,Moderate,Agricultural areas (excluding pastures),6.9
2010,DE737,Werra-Meißner-Kreis,Severe,Agricultural areas (excluding pastures),13.5
2010,DE737,Werra-Meißner-Kreis,Total,Pastures and natural grassland,2.6
2010,DE737,Werra-Meißner-Kreis,Moderate,Pastures and natural grassland,6.4
2010,DE737,Werra-Meißner-Kreis,Severe,Pastures and natural grassland,13
2010,DE80,Mecklenburg-Vorpommern,Total,Agricultural areas (excluding pastures),0.6
2010,DE80,Mecklenburg-Vorpommern,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80,Mecklenburg-Vorpommern,Severe,Agricultural areas (excluding pastures),13.5
2010,DE80,Mecklenburg-Vorpommern,Total,Pastures and natural grassland,0.3
2010,DE80,Mecklenburg-Vorpommern,Moderate,Pastures and natural grassland,5.6
2010,DE80,Mecklenburg-Vorpommern,Severe,Pastures and natural grassland,12.9
2010,DE803,"Rostock, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2010,DE803,"Rostock, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2010,DE803,"Rostock, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE803,"Rostock, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE803,"Rostock, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE803,"Rostock, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE804,"Schwerin, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.6
2010,DE804,"Schwerin, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.7
2010,DE804,"Schwerin, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2010,DE804,"Schwerin, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2010,DE804,"Schwerin, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2010,DE804,"Schwerin, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2010,DE80J,Mecklenburgische Seenplatte,Total,Agricultural areas (excluding pastures),0.6
2010,DE80J,Mecklenburgische Seenplatte,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80J,Mecklenburgische Seenplatte,Severe,Agricultural areas (excluding pastures),11.8
2010,DE80J,Mecklenburgische Seenplatte,Total,Pastures and natural grassland,0.3
2010,DE80J,Mecklenburgische Seenplatte,Moderate,Pastures and natural grassland,5.8
2010,DE80J,Mecklenburgische Seenplatte,Severe,Pastures and natural grassland,0
2010,DE80K,Landkreis Rostock,Total,Agricultural areas (excluding pastures),0.6
2010,DE80K,Landkreis Rostock,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80K,Landkreis Rostock,Severe,Agricultural areas (excluding pastures),10.9
2010,DE80K,Landkreis Rostock,Total,Pastures and natural grassland,0.3
2010,DE80K,Landkreis Rostock,Moderate,Pastures and natural grassland,5.3
2010,DE80K,Landkreis Rostock,Severe,Pastures and natural grassland,0
2010,DE80L,Vorpommern-Rügen,Total,Agricultural areas (excluding pastures),0.5
2010,DE80L,Vorpommern-Rügen,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80L,Vorpommern-Rügen,Severe,Agricultural areas (excluding pastures),13.3
2010,DE80L,Vorpommern-Rügen,Total,Pastures and natural grassland,0.3
2010,DE80L,Vorpommern-Rügen,Moderate,Pastures and natural grassland,5.9
2010,DE80L,Vorpommern-Rügen,Severe,Pastures and natural grassland,12.9
2010,DE80M,Nordwestmecklenburg,Total,Agricultural areas (excluding pastures),0.7
2010,DE80M,Nordwestmecklenburg,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80M,Nordwestmecklenburg,Severe,Agricultural areas (excluding pastures),15.6
2010,DE80M,Nordwestmecklenburg,Total,Pastures and natural grassland,0.4
2010,DE80M,Nordwestmecklenburg,Moderate,Pastures and natural grassland,5.5
2010,DE80M,Nordwestmecklenburg,Severe,Pastures and natural grassland,0
2010,DE80N,Vorpommern-Greifswald,Total,Agricultural areas (excluding pastures),0.5
2010,DE80N,Vorpommern-Greifswald,Moderate,Agricultural areas (excluding pastures),6.1
2010,DE80N,Vorpommern-Greifswald,Severe,Agricultural areas (excluding pastures),13.2
2010,DE80N,Vorpommern-Greifswald,Total,Pastures and natural grassland,0.2
2010,DE80N,Vorpommern-Greifswald,Moderate,Pastures and natural grassland,5.1
2010,DE80N,Vorpommern-Greifswald,Severe,Pastures and natural grassland,0
2010,DE80O,Ludwigslust-Parchim,Total,Agricultural areas (excluding pastures),0.4
2010,DE80O,Ludwigslust-Parchim,Moderate,Agricultural areas (excluding pastures),6.2
2010,DE80O,Ludwigslust-Parchim,Severe,Agricultural areas (excluding pastures),10.7
2010,DE80O,Ludwigslust-Parchim,Total,Pastures and natural grassland,0.2
2010,DE80O,Ludwigslust-Parchim,Moderate,Pastures and natural grassland,5.3
2010,DE80O,Ludwigslust-Parchim,Severe,Pastures and natural grassland,0
2010,DE91,Braunschweig,Total,Agricultural areas (excluding pastures),1.9
2010,DE91,Braunschweig,Moderate,Agricultural areas (excluding pastures),6.8
2010,DE91,Braunschweig,Severe,Agricultural areas (excluding pastures),13.3
2010,DE91,Braunschweig,Total,Pastures and natural grassland,1
2010,DE91,Braunschweig,Moderate,Pastures and natural grassland,6.5
2010,DE91,Braunschweig,Severe,Pastures and natural grassland,13.1
2010,DE911,"Braunschweig, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.8
2010,DE911,"Braunschweig, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.3
2010,DE911,"Braunschweig, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),10.4
