TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE,RDB_CODE,RDB_NAME,WATER_POL_PERCENTAGE
2015,PL,Poland,Methane,"Land use, land use change, and forestry (LULUCF)",1.35,Null,Null,Null,Null,Null
2015,PL,Poland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",33.73,Null,Null,Null,Null,Null
2015,PL,Poland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",6.67,Null,Null,Null,Null,Null
2015,PL,Poland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,987.51",Null,Null,Null,Null,Null
2015,PL,Poland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PL,Poland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PL,Poland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PL,Poland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PL,Poland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PT,Portugal,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,601.20",Nitrogen oxides,"163,610",PTRH1,MINHO AND LIMA,32
2015,PT,Portugal,Carbon dioxide,Agriculture,64.23,Sulphur oxides,"45,810",PTRH10,MADEIRA,36
2015,PT,Portugal,Methane,Agriculture,166,Ammonia,"59,150",PTRH2,"CAVADO, AVE AND LECA",44
2015,PT,Portugal,Methane (CO2 equivalent),Agriculture,"4,150.01",Particulates < 2.5µm,"50,980",PTRH3,DOURO,37
2015,PT,Portugal,Nitrous oxide,Agriculture,8.01,Particulates < 10µm,"70,280",PTRH4A,"VOUGA, MONDEGO AND LIS",31
2015,PT,Portugal,Nitrous oxide (CO2 equivalent),Agriculture,"2,386.95",Non-methane volatile organic compounds,"153,190",PTRH5A,TAGUS AND WEST RIVERS,52
2015,PT,Portugal,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,PTRH6,SADO AND MIRA,58
2015,PT,Portugal,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,PTRH7,GUADIANA,61
2015,PT,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,PTRH8,ALGARVE RIVERS,25
2015,PT,Portugal,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,PTRH9,AZORES,30
2015,PT,Portugal,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,PT,Portugal,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-8,727.67",Null,Null,Null,Null,Null
2015,PT,Portugal,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-9,260.23",Null,Null,Null,Null,Null
2015,PT,Portugal,Methane,"Land use, land use change, and forestry (LULUCF)",6.45,Null,Null,Null,Null,Null
2015,PT,Portugal,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",161.35,Null,Null,Null,Null,Null
2015,PT,Portugal,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",1.25,Null,Null,Null,Null,Null
2015,PT,Portugal,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",371.22,Null,Null,Null,Null,Null
2015,PT,Portugal,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PT,Portugal,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PT,Portugal,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PT,Portugal,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,PT,Portugal,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,RO,Romania,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"18,404.07",Nitrogen oxides,"220,360",RO1000,DANUBE RIVER BASIN DISTRICT,34
2015,RO,Romania,Carbon dioxide,Agriculture,94.34,Sulphur oxides,"157,700",Null,Null,Null
2015,RO,Romania,Methane,Agriculture,356.51,Ammonia,"189,930",Null,Null,Null
2015,RO,Romania,Methane (CO2 equivalent),Agriculture,"8,912.82",Particulates < 2.5µm,"110,090",Null,Null,Null
2015,RO,Romania,Nitrous oxide,Agriculture,31.53,Particulates < 10µm,"147,500",Null,Null,Null
2015,RO,Romania,Nitrous oxide (CO2 equivalent),Agriculture,"9,396.91",Non-methane volatile organic compounds,"238,910",Null,Null,Null
2015,RO,Romania,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,RO,Romania,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,RO,Romania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,RO,Romania,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,RO,Romania,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,RO,Romania,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-30,599.22",Null,Null,Null,Null,Null
2015,RO,Romania,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-32,962.45",Null,Null,Null,Null,Null
2015,RO,Romania,Methane,"Land use, land use change, and forestry (LULUCF)",0.22,Null,Null,Null,Null,Null
2015,RO,Romania,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",5.61,Null,Null,Null,Null,Null
2015,RO,Romania,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.91,Null,Null,Null,Null,Null
2015,RO,Romania,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,357.61",Null,Null,Null,Null,Null
2015,RO,Romania,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,RO,Romania,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,RO,Romania,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,RO,Romania,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,RO,Romania,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,920.44",Nitrogen oxides,"147,330",SE1,BOTHNIAN BAY (SWEDEN),47
2015,SE,Sweden,Carbon dioxide,Agriculture,124.48,Sulphur oxides,"17,710",SE1102,BOTHNIAN SEA (INTERNATIONAL DRAINAGE BASIN TRONDELAGSFYLKENE - SWEDEN),28
2015,SE,Sweden,Methane,Agriculture,130.23,Ammonia,"54,540",SE1103,BOTHNIAN BAY (INTERNATIONAL DRAINAGE BASIN NORDLAND - SWEDEN),2
2015,SE,Sweden,Methane (CO2 equivalent),Agriculture,"3,255.78",Particulates < 2.5µm,"19,190",SE1104,BOTHNIAN BAY (INTERNATIONAL DRAINAGE BASIN TROMS - SWEDEN),0
2015,SE,Sweden,Nitrous oxide,Agriculture,11.88,Particulates < 10µm,"37,670",SE1TO,BOTHNIAN BAY (INTERNATIONAL DISTRICT TORNE RIVER - SWEDEN),21
2015,SE,Sweden,Nitrous oxide (CO2 equivalent),Agriculture,"3,540.17",Non-methane volatile organic compounds,"154,780",SE2,BOTHNIAN SEA (SWEDEN),67
2015,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,SE3,NORTH BALTIC SEA (SWEDEN),83
2015,SE,Sweden,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,SE4,SOUTH BALTIC SEA (SWEDEN),80
2015,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,SE5,SKAGERRAK AND KATTEGAT (SWEDEN),82
2015,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,SE5101,SKAGERRAK AND KATTEGAT (INTERNATIONAL DRAINAGE BASIN GLOMMA - SWEDEN),64
2015,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SE,Sweden,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-34,877.34",Null,Null,Null,Null,Null
2015,SE,Sweden,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-36,520.14",Null,Null,Null,Null,Null
2015,SE,Sweden,Methane,"Land use, land use change, and forestry (LULUCF)",17.41,Null,Null,Null,Null,Null
2015,SE,Sweden,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",435.18,Null,Null,Null,Null,Null
2015,SE,Sweden,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",4.05,Null,Null,Null,Null,Null
2015,SE,Sweden,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,207.62",Null,Null,Null,Null,Null
2015,SE,Sweden,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SE,Sweden,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SE,Sweden,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SE,Sweden,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SE,Sweden,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SI,Slovenia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"1,714.36",Nitrogen oxides,"34,920",SIRBD1,DANUBE,46
2015,SI,Slovenia,Carbon dioxide,Agriculture,24.26,Sulphur oxides,"5,480",SIRBD2,ADRIATIC,16
2015,SI,Slovenia,Methane,Agriculture,46.86,Ammonia,"18,750",Null,Null,Null
2015,SI,Slovenia,Methane (CO2 equivalent),Agriculture,"1,171.46",Particulates < 2.5µm,"12,950",Null,Null,Null
2015,SI,Slovenia,Nitrous oxide,Agriculture,1.74,Particulates < 10µm,"14,850",Null,Null,Null
2015,SI,Slovenia,Nitrous oxide (CO2 equivalent),Agriculture,518.64,Non-methane volatile organic compounds,"32,760",Null,Null,Null
2015,SI,Slovenia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SI,Slovenia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)",589.82,Null,Null,Null,Null,Null
2015,SI,Slovenia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)",552.66,Null,Null,Null,Null,Null
2015,SI,Slovenia,Methane,"Land use, land use change, and forestry (LULUCF)",0.02,Null,Null,Null,Null,Null
2015,SI,Slovenia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",0.59,Null,Null,Null,Null,Null
2015,SI,Slovenia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.12,Null,Null,Null,Null,Null
2015,SI,Slovenia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",36.57,Null,Null,Null,Null,Null
2015,SI,Slovenia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SI,Slovenia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SK,Slovakia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"2,697.69",Nitrogen oxides,"73,190",SK30000,VISTULA,24
2015,SK,Slovakia,Carbon dioxide,Agriculture,85.43,Sulphur oxides,"66,790",SK40000,DANUBE,45
2015,SK,Slovakia,Methane,Agriculture,45.44,Ammonia,"29,740",Null,Null,Null
2015,SK,Slovakia,Methane (CO2 equivalent),Agriculture,"1,135.98",Particulates < 2.5µm,"20,700",Null,Null,Null
2015,SK,Slovakia,Nitrous oxide,Agriculture,4.95,Particulates < 10µm,"27,640",Null,Null,Null
2015,SK,Slovakia,Nitrous oxide (CO2 equivalent),Agriculture,"1,476.28",Non-methane volatile organic compounds,"112,070",Null,Null,Null
2015,SK,Slovakia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,SK,Slovakia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-6,616.66",Null,Null,Null,Null,Null
2015,SK,Slovakia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-6,677.42",Null,Null,Null,Null,Null
2015,SK,Slovakia,Methane,"Land use, land use change, and forestry (LULUCF)",0.92,Null,Null,Null,Null,Null
2015,SK,Slovakia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",23.05,Null,Null,Null,Null,Null
2015,SK,Slovakia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.13,Null,Null,Null,Null,Null
2015,SK,Slovakia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",37.71,Null,Null,Null,Null,Null
2015,SK,Slovakia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,SK,Slovakia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,TR,Turkey,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"56,133.27",Nitrogen oxides,"787,990",Null,Null,Null
2015,TR,Turkey,Carbon dioxide,Agriculture,810.59,Sulphur oxides,"1,941,990",Null,Null,Null
2015,TR,Turkey,Methane,Agriculture,"1,214.05",Ammonia,"696,840",Null,Null,Null
2015,TR,Turkey,Methane (CO2 equivalent),Agriculture,"30,351.15",Particulates < 2.5µm,"193,770",Null,Null,Null
2015,TR,Turkey,Nitrous oxide,Agriculture,83.8,Particulates < 10µm,"307,010",Null,Null,Null
2015,TR,Turkey,Nitrous oxide (CO2 equivalent),Agriculture,"24,971.52",Non-methane volatile organic compounds,"1,107,770",Null,Null,Null
2015,TR,Turkey,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,TR,Turkey,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,TR,Turkey,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,TR,Turkey,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,TR,Turkey,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2015,TR,Turkey,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-97,265.48",Null,Null,Null,Null,Null
2015,TR,Turkey,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-97,335.97",Null,Null,Null,Null,Null
2015,TR,Turkey,Methane,"Land use, land use change, and forestry (LULUCF)",0.85,Null,Null,Null,Null,Null
2015,TR,Turkey,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",21.15,Null,Null,Null,Null,Null
2015,TR,Turkey,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.17,Null,Null,Null,Null,Null
2015,TR,Turkey,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",49.35,Null,Null,Null,Null,Null
2015,TR,Turkey,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,TR,Turkey,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,TR,Turkey,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,TR,Turkey,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,TR,Turkey,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,UK,United Kingdom,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"41,687.83",Nitrogen oxides,"1,025,750",UK01,SCOTLAND,42
2015,UK,United Kingdom,Carbon dioxide,Agriculture,"1,259.84",Sulphur oxides,"267,910",UK02,SOLWAY TWEED,56
2015,UK,United Kingdom,Methane,Agriculture,"1,023.61",Ammonia,"270,580",UK03,NORTHUMBRIA,73
2015,UK,United Kingdom,Methane (CO2 equivalent),Agriculture,"25,590.24",Particulates < 2.5µm,"111,810",UK04,HUMBER,85
2015,UK,United Kingdom,Nitrous oxide,Agriculture,49.79,Particulates < 10µm,"171,700",UK05,ANGLIAN,89
2015,UK,United Kingdom,Nitrous oxide (CO2 equivalent),Agriculture,"14,837.76",Non-methane volatile organic compounds,"819,940",UK06,THAMES,92
2015,UK,United Kingdom,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,UK07,SOUTH EAST,85
2015,UK,United Kingdom,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,UK08,SOUTH WEST,77
2015,UK,United Kingdom,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,UK09,SEVERN,80
2015,UK,United Kingdom,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,UK10,WESTERN WALES,57
2015,UK,United Kingdom,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,UK11,DEE,73
2015,UK,United Kingdom,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","5,686.98",Null,Null,UK12,NORTH WEST,78
2015,UK,United Kingdom,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-1,241.08",Null,Null,UKGBNIIENB,NEAGH BANN,73
2015,UK,United Kingdom,Methane,"Land use, land use change, and forestry (LULUCF)",192.74,Null,Null,UKGBNIIENW,NORTH WESTERN,55
2015,UK,United Kingdom,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","4,818.53",Null,Null,UKGBNINE,NORTH EASTERN,76
2015,UK,United Kingdom,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",7.08,Null,Null,UKGI17,GIBRALTAR,0
2015,UK,United Kingdom,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,109.53",Null,Null,Null,Null,Null
2015,UK,United Kingdom,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,UK,United Kingdom,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,UK,United Kingdom,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,UK,United Kingdom,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2015,UK,United Kingdom,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,AT,Austria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,390.15",Nitrogen oxides,"171,500",Null,Null,Null
2016,AT,Austria,Carbon dioxide,Agriculture,143.65,Sulphur oxides,"13,290",Null,Null,Null
2016,AT,Austria,Methane,Agriculture,187.45,Ammonia,"64,980",Null,Null,Null
2016,AT,Austria,Methane (CO2 equivalent),Agriculture,"4,686.28",Particulates < 2.5µm,"15,460",Null,Null,Null
2016,AT,Austria,Nitrous oxide,Agriculture,8.59,Particulates < 10µm,"27,540",Null,Null,Null
2016,AT,Austria,Nitrous oxide (CO2 equivalent),Agriculture,"2,560.22",Non-methane volatile organic compounds,"111,880",Null,Null,Null
2016,AT,Austria,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2016,AT,Austria,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2016,AT,Austria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2016,AT,Austria,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2016,AT,Austria,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null,Null,Null,Null
2016,AT,Austria,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,013.64",Null,Null,Null,Null,Null
2016,AT,Austria,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,164.21",Null,Null,Null,Null,Null
2016,AT,Austria,Methane,"Land use, land use change, and forestry (LULUCF)",0.95,Null,Null,Null,Null,Null
2016,AT,Austria,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",23.83,Null,Null,Null,Null,Null
2016,AT,Austria,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.43,Null,Null,Null,Null,Null
2016,AT,Austria,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",126.74,Null,Null,Null,Null,Null
2016,AT,Austria,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,AT,Austria,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,AT,Austria,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,AT,Austria,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,AT,Austria,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null,Null,Null,Null
2016,BE,Belgium,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"9,424.98",Nitrogen oxides,"186,800",Null,Null,Null
2016,BE,Belgium,Carbon dioxide,Agriculture,187.43,Sulphur oxides,"34,060",Null,Null,Null
2016,BE,Belgium,Methane,Agriculture,214.89,Ammonia,"70,280",Null,Null,Null
2016,BE,Belgium,Methane (CO2 equivalent),Agriculture,"5,372.24",Particulates < 2.5µm,"22,230",Null,Null,Null
2016,BE,Belgium,Nitrous oxide,Agriculture,12.97,Particulates < 10µm,"31,380",Null,Null,Null
