TIME,GEO_NAME,GEO,IRRIGATION,CROPS
2016,FR61,Aquitaine,Irrigated,17.3
2016,FR62,Mifi-Pyrénées,Irrigable,14.3
2016,FR62,Mifi-Pyrénées,Irrigated,7.7
2016,FR63,Limousin,Irrigable,0.5
2016,FR63,Limousin,Irrigated,0.3
2016,FR71,Rhône-Alpes,Irrigable,9.4
2016,FR71,Rhône-Alpes,Irrigated,6.5
2016,FR72,Auvergne,Irrigable,4.1
2016,FR72,Auvergne,Irrigated,2.4
2016,FR81,Languedoc-Roussillon,Irrigable,13.8
2016,FR81,Languedoc-Roussillon,Irrigated,8.4
2016,FR82,Provence-Alpes-Côte d'Azur,Irrigable,20.3
2016,FR82,Provence-Alpes-Côte d'Azur,Irrigated,13.7
2016,FR83,Corse,Irrigable,11.6
2016,FR83,Corse,Irrigated,7.4
2016,FR91,Guadelupe,Irrigable,: 
2016,FR91,Guadelupe,Irrigated,: 
2016,FR92,Martinique,Irrigable,: 
2016,FR92,Martinique,Irrigated,: 
2016,FR93,Guyane,Irrigable,: 
2016,FR93,Guyane,Irrigated,: 
2016,FR94,La Réunion,Irrigable,: 
2016,FR94,La Réunion,Irrigated,: 
2016,FRA1,Guadelupe,Irrigable,31.3
2016,FRA1,Guadelupe,Irrigated,12.6
2016,FRA2,Martinique,Irrigable,20.6
2016,FRA2,Martinique,Irrigated,14
2016,FRA3,Guyane,Irrigable,15.2
2016,FRA3,Guyane,Irrigated,13.9
2016,FRA4,La Réunion,Irrigable,25
2016,FRA4,La Réunion,Irrigated,22.7
2016,HR,Croatia,Irrigable,1.9
2016,HR,Croatia,Irrigated,1
2016,HR03,Adriatica Croatia,Irrigable,1.8
2016,HR03,Adriatica Croatia,Irrigated,1.3
2016,HR04,Continental Croatia,Irrigable,1.9
2016,HR04,Continental Croatia,Irrigated,0.9
2016,HU,Hungary,Irrigable,4.9
2016,HU,Hungary,Irrigated,2.6
2016,HU10,Central Hungary,Irrigable,3.7
2016,HU10,Central Hungary,Irrigated,2.3
2016,HU21,Central Transdanubia,Irrigable,1.8
2016,HU21,Central Transdanubia,Irrigated,0.7
2016,HU22,Western Transdanubia,Irrigable,3.4
2016,HU22,Western Transdanubia,Irrigated,1
2016,HU23,Southern Transdanubia,Irrigable,1.7
2016,HU23,Southern Transdanubia,Irrigated,0.9
2016,HU31,Northern Hungary,Irrigable,2.2
2016,HU31,Northern Hungary,Irrigated,0.9
2016,HU32,Northern great plain,Irrigable,8.2
2016,HU32,Northern great plain,Irrigated,4.6
2016,HU33,Southern Great Plain,Irrigable,7.5
2016,HU33,Southern Great Plain,Irrigated,4.2
2016,IE,Ireland,Irrigable,0
2016,IE,Ireland,Irrigated,0
2016,IE01,"Border, Midland and Westland",Irrigable,0
2016,IE01,"Border, Midland and Westland",Irrigated,0
2016,IE02,Spouthern and Eastern Ireland,Irrigable,0
2016,IE02,Spouthern and Eastern Ireland,Irrigated,0
2016,IT,Italy,Irrigable,32.6
2016,IT,Italy,Irrigated,20.2
2016,ITC1,Piemonte,Irrigable,45.2
2016,ITC1,Piemonte,Irrigated,37.1
2016,ITC2,Valle d'Aosta,Irrigable,24.2
2016,ITC2,Valle d'Aosta,Irrigated,23.2
2016,ITC3,Liguria,Irrigable,32
2016,ITC3,Liguria,Irrigated,17.6
2016,ITC4,Lombardia,Irrigable,70.7
2016,ITC4,Lombardia,Irrigated,53.3
2016,ITD1,Trentino-Alto Adige,Irrigable,: 
2016,ITD1,Trentino-Alto Adige,Irrigated,: 
2016,ITD2,Trentino-Alto Adige,Irrigable,: 
2016,ITD2,Trentino-Alto Adige,Irrigated,: 
2016,ITD3,Veneto,Irrigable,: 
2016,ITD3,Veneto,Irrigated,: 
2016,ITD4,Friuli-Venezia Giulia,Irrigable,: 
2016,ITD4,Friuli-Venezia Giulia,Irrigated,: 
2016,ITD5,Emilia-Romagna,Irrigable,: 
2016,ITD5,Emilia-Romagna,Irrigated,: 
2016,ITE1,Toscana,Irrigable,: 
2016,ITE1,Toscana,Irrigated,: 
2016,ITE2,Umbria,Irrigable,: 
2016,ITE2,Umbria,Irrigated,: 
2016,ITE3,Marche,Irrigable,: 
2016,ITE3,Marche,Irrigated,: 
2016,ITE4,Lazio,Irrigable,: 
2016,ITE4,Lazio,Irrigated,: 
2016,ITF1,Abruzzo,Irrigable,14.8
2016,ITF1,Abruzzo,Irrigated,7.5
2016,ITF2,Molise,Irrigable,14.1
2016,ITF2,Molise,Irrigated,8.5
2016,ITF3,Campania,Irrigable,24.1
2016,ITF3,Campania,Irrigated,18.2
2016,ITF4,Puglia,Irrigable,30.9
2016,ITF4,Puglia,Irrigated,17.4
2016,ITF5,Basilicata,Irrigable,17.2
2016,ITF5,Basilicata,Irrigated,7.8
2016,ITF6,Calabria,Irrigable,18.9
2016,ITF6,Calabria,Irrigated,13.7
2016,ITG1,Sicily,Irrigable,16.9
2016,ITG1,Sicily,Irrigated,12.1
2016,ITG2,Sardinia,Irrigable,17.4
2016,ITG2,Sardinia,Irrigated,7.7
2016,ITH1,Trentino-Alto Adige,Irrigable,19.1
2016,ITH1,Trentino-Alto Adige,Irrigated,18.3
2016,ITH2,Trentino-Alto Adige,Irrigable,15.8
2016,ITH2,Trentino-Alto Adige,Irrigated,14.7
2016,ITH3,Veneto,Irrigable,67.4
2016,ITH3,Veneto,Irrigated,42.2
2016,ITH4,Friuli-Venezia Giulia,Irrigable,51.2
2016,ITH4,Friuli-Venezia Giulia,Irrigated,36.4
2016,ITH5,Emilia-Romagna,Irrigable,61.3
2016,ITH5,Emilia-Romagna,Irrigated,26.7
2016,ITI1,Toscana,Irrigable,15.3
2016,ITI1,Toscana,Irrigated,5.3
2016,ITI2,Umbria,Irrigable,15.2
2016,ITI2,Umbria,Irrigated,5.6
2016,ITI3,Marche,Irrigable,9.1
2016,ITI3,Marche,Irrigated,3.4
2016,ITI4,Lazio,Irrigable,26.4
2016,ITI4,Lazio,Irrigated,13.9
2016,LT,Lithuania,Irrigable,0.2
2016,LT,Lithuania,Irrigated,0.1
2016,LT00,Lithuania,Irrigable,0.2
2016,LT00,Lithuania,Irrigated,0.1
2016,LU,Luxembourg,Irrigable,: 
2016,LU,Luxembourg,Irrigated,: 
2016,LU00,Luxembourg,Irrigable,: 
2016,LU00,Luxembourg,Irrigated,: 
2016,LV,Latvia,Irrigable,0
2016,LV,Latvia,Irrigated,0
2016,LV00,Latvia,Irrigable,0
2016,LV00,Latvia,Irrigated,0
2016,ME,Montenegro,Irrigable,: 
2016,ME,Montenegro,Irrigated,: 
2016,ME00,Montenegro,Irrigable,: 
2016,ME00,Montenegro,Irrigated,: 
2016,MK,North Macedonia,Irrigable,: 
2016,MK,North Macedonia,Irrigated,: 
2016,MK00,North Macedonia,Irrigable,: 
2016,MK00,North Macedonia,Irrigated,: 
2016,MT,Malta,Irrigable,32.9
2016,MT,Malta,Irrigated,31.4
2016,MT00,Malta,Irrigable,32.9
2016,MT00,Malta,Irrigated,31.4
2016,NL,Netherlands,Irrigable,29.1
2016,NL,Netherlands,Irrigated,11.2
2016,NL11,Groningen,Irrigable,14.7
2016,NL11,Groningen,Irrigated,2
2016,NL12,Friesland,Irrigable,14.3
2016,NL12,Friesland,Irrigated,1.7
2016,NL13,Drenthe,Irrigable,17.4
2016,NL13,Drenthe,Irrigated,4.8
2016,NL21,Overijessel,Irrigable,16.6
2016,NL21,Overijessel,Irrigated,4.4
2016,NL22,Gelderland,Irrigable,24
2016,NL22,Gelderland,Irrigated,7.1
2016,NL23,Flevoland,Irrigable,73.7
2016,NL23,Flevoland,Irrigated,21.6
2016,NL31,Uthrecht,Irrigable,19.8
2016,NL31,Uthrecht,Irrigated,4.5
2016,NL32,North Holland,Irrigable,37.4
2016,NL32,North Holland,Irrigated,14.8
2016,NL33,South Holland,Irrigable,32.5
2016,NL33,South Holland,Irrigated,9.7
2016,NL34,Zeeland,Irrigable,13.3
2016,NL34,Zeeland,Irrigated,5.1
2016,NL41,North Brabant,Irrigable,54.7
2016,NL41,North Brabant,Irrigated,30.9
2016,NL42,Limburg,Irrigable,48.7
2016,NL42,Limburg,Irrigated,33.3
2016,NO,Norway,Irrigable,: 
2016,NO,Norway,Irrigated,: 
2016,NO01,Oslo and Akersus,Irrigable,: 
2016,NO01,Oslo and Akersus,Irrigated,: 
2016,NO02,Hedmark and Oppland,Irrigable,: 
2016,NO02,Hedmark and Oppland,Irrigated,: 
2016,NO03,Sor-Ostlandet,Irrigable,: 
2016,NO03,Sor-Ostlandet,Irrigated,: 
2016,NO04,Agder and Rogaland,Irrigable,: 
2016,NO04,Agder and Rogaland,Irrigated,: 
2016,NO05,Vestlandet,Irrigable,: 
2016,NO05,Vestlandet,Irrigated,: 
2016,NO06,Trondelag,Irrigable,: 
2016,NO06,Trondelag,Irrigated,: 
2016,NO07,Nord-Norge,Irrigable,: 
2016,NO07,Nord-Norge,Irrigated,: 
2016,PL,Poland,Irrigable,1.9
2016,PL,Poland,Irrigated,0.9
2016,PL11,Lodzkie,Irrigable,3.8
2016,PL11,Lodzkie,Irrigated,1.9
2016,PL12,Mozowieckie,Irrigable,2.1
2016,PL12,Mozowieckie,Irrigated,1.6
2016,PL21,Malopolskie,Irrigable,1.2
2016,PL21,Malopolskie,Irrigated,0.9
2016,PL22,Slaskie,Irrigable,0.9
2016,PL22,Slaskie,Irrigated,0.4
2016,PL31,Lubelskie,Irrigable,1.7
2016,PL31,Lubelskie,Irrigated,0.6
2016,PL32,Podkarpackie,Irrigable,0.4
2016,PL32,Podkarpackie,Irrigated,0.3
2016,PL33,Swietokrzyskie,Irrigable,2.3
2016,PL33,Swietokrzyskie,Irrigated,0.4
2016,PL34,Podlaskie,Irrigable,0.3
2016,PL34,Podlaskie,Irrigated,0.1
2016,PL41,Wielkopolskie,Irrigable,2.8
2016,PL41,Wielkopolskie,Irrigated,1.1
2016,PL42,Zachodniopomorskie,Irrigable,0.7
2016,PL42,Zachodniopomorskie,Irrigated,0.2
2016,PL43,Lubuskie,Irrigable,0.7
2016,PL43,Lubuskie,Irrigated,0.4
2016,PL51,Dolnoslaskie,Irrigable,3.7
2016,PL51,Dolnoslaskie,Irrigated,1.1
2016,PL52,Opolskie,Irrigable,0.7
2016,PL52,Opolskie,Irrigated,0.4
2016,PL61,Kujawsko-Pomorskie,Irrigable,3.1
2016,PL61,Kujawsko-Pomorskie,Irrigated,2.1
2016,PL62,Warninsko-Mazurskie,Irrigable,1.3
2016,PL62,Warninsko-Mazurskie,Irrigated,0.6
2016,PL63,Pomorskie,Irrigable,1.2
2016,PL63,Pomorskie,Irrigated,0.5
2016,PT,Portugal,Irrigable,15.1
2016,PT,Portugal,Irrigated,13
2016,PT11,Norte,Irrigable,20.7
2016,PT11,Norte,Irrigated,17.6
2016,PT15,Algarve,Irrigable,18
2016,PT15,Algarve,Irrigated,17.5
2016,PT16,Centro,Irrigable,21.7
2016,PT16,Centro,Irrigated,16.8
2016,PT17,Area Metropolitana de Lisboa,Irrigable,33.2
2016,PT17,Area Metropolitana de Lisboa,Irrigated,29.6
2016,PT18,Alantejo,Irrigable,11.4
2016,PT18,Alantejo,Irrigated,10.3
2016,PT20,Regiao Autonoma dos Acores,Irrigable,0.4
2016,PT20,Regiao Autonoma dos Acores,Irrigated,0.4
2016,PT30,Regiao Autonoma de Madeira,Irrigable,83.6
2016,PT30,Regiao Autonoma de Madeira,Irrigated,75.3
2016,RO,Romenia,Irrigable,2.7
2016,RO,Romenia,Irrigated,1.9
2016,RO11,Nord-Vest,Irrigable,0.2
2016,RO11,Nord-Vest,Irrigated,0.1
2016,RO12,Centru,Irrigable,0.1
2016,RO12,Centru,Irrigated,0.1
2016,RO21,Macroregion 2 Nord-Est,Irrigable,0.4
2016,RO21,Macroregion 2 Nord-Est,Irrigated,0.4
2016,RO22,Macroregion 2 Sud-Est,Irrigable,9.4
2016,RO22,Macroregion 2 Sud-Est,Irrigated,6.9
2016,RO31,Sud Muntenia,Irrigable,3.5
2016,RO31,Sud Muntenia,Irrigated,2.2
2016,RO32,Bucaresti-Iifov,Irrigable,1.6
2016,RO32,Bucaresti-Iifov,Irrigated,1
2016,RO41,Sud-Vest Oltenia,Irrigable,3.2
2016,RO41,Sud-Vest Oltenia,Irrigated,2.4
2016,RO42,Vest,Irrigable,0.4
2016,RO42,Vest,Irrigated,0.3
2016,SE,Sweden,Irrigable,5.2
2016,SE,Sweden,Irrigated,1.7
2016,SE11,Stockholm,Irrigable,1.3
2016,SE11,Stockholm,Irrigated,0.1
2016,SE12,East-middle Sweden,Irrigable,2.4
2016,SE12,East-middle Sweden,Irrigated,0.4
2016,SE21,Smaland and islands,Irrigable,4.9
2016,SE21,Smaland and islands,Irrigated,1.7
2016,SE22,South Sweden,Irrigable,13.2
2016,SE22,South Sweden,Irrigated,6.2
2016,SE23,West Sweden,Irrigable,5
2016,SE23,West Sweden,Irrigated,0.9
2016,SE31,North-middle Sweden,Irrigable,2.7
2016,SE31,North-middle Sweden,Irrigated,0.5
2016,SE32,Middle Norrland,Irrigable,0.6
2016,SE32,Middle Norrland,Irrigated,0.2
2016,SE33,Upper Norrland,Irrigable,1
2016,SE33,Upper Norrland,Irrigated,0.2
2016,SI,Slovenia,Irrigable,1.1
2016,SI,Slovenia,Irrigated,0.7
2016,SI01,Eastern Slovenia,Irrigable,: 
2016,SI01,Eastern Slovenia,Irrigated,: 
2016,SI02,Western Slovenia,Irrigable,: 
2016,SI02,Western Slovenia,Irrigated,: 
2016,SI03,Eastern Slovenia,Irrigable,1.3
2016,SI03,Eastern Slovenia,Irrigated,0.8
2016,SI04,Western Slovenia,Irrigable,0.8
2016,SI04,Western Slovenia,Irrigated,0.5
2016,SK,Slovakia,Irrigable,3.9
2016,SK,Slovakia,Irrigated,1.5
2016,SK01,Bratislava Region,Irrigable,15.7
2016,SK01,Bratislava Region,Irrigated,7.6
2016,SK02,Western Slovakia,Irrigable,7.1
2016,SK02,Western Slovakia,Irrigated,2.5
2016,SK03,Central Slovakia,Irrigable,0.7
2016,SK03,Central Slovakia,Irrigated,0.4
2016,SK04,Eastern Slovakia,Irrigable,0.1
2016,SK04,Eastern Slovakia,Irrigated,0
2016,UK,United Kingdom,Irrigable,2.8
2016,UK,United Kingdom,Irrigated,1
2016,UKC1,Tees Valley and Durham,Irrigable,0.4
2016,UKC1,Tees Valley and Durham,Irrigated,0
2016,UKC2,Northumberland and Tyne and Wear,Irrigable,0.4
2016,UKC2,Northumberland and Tyne and Wear,Irrigated,0
2016,UKD1,Cumbria,Irrigable,0.1
2016,UKD1,Cumbria,Irrigated,0
2016,UKD2,Cheshire,Irrigable,: 
2016,UKD2,Cheshire,Irrigated,: 
2016,UKD3,Greater Manchester,Irrigable,1.3
2016,UKD3,Greater Manchester,Irrigated,0.1
2016,UKD4,Lancashire,Irrigable,3.1
2016,UKD4,Lancashire,Irrigated,1.2
2016,UKD5,Merseyside,Irrigable,: 
2016,UKD5,Merseyside,Irrigated,: 
2016,UKD6,Cheshire,Irrigable,3.7
2016,UKD6,Cheshire,Irrigated,0.2
2016,UKD7,Merseyside,Irrigable,5.8
2016,UKD7,Merseyside,Irrigated,1.1
2016,UKE1,East Riding and North Lincolnshire,Irrigable,6.2
2016,UKE1,East Riding and North Lincolnshire,Irrigated,1.3
2016,UKE2,North Yorkshire,Irrigable,2.9
2016,UKE2,North Yorkshire,Irrigated,0.8
2016,UKE3,South Yorkshire,Irrigable,5
2016,UKE3,South Yorkshire,Irrigated,0.6
2016,UKE4,West Yorkshire,Irrigable,1.8
2016,UKE4,West Yorkshire,Irrigated,0.1
2016,UKF1,Derbyshire and Nottinghamshire,Irrigable,8.6
2016,UKF1,Derbyshire and Nottinghamshire,Irrigated,3.4
2016,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigable,1.2
2016,UKF2,"Leicestershire, Rutland and Northamptonshire",Irrigated,0.2
2016,UKF3,Lincolnshire,Irrigable,9.1
2016,UKF3,Lincolnshire,Irrigated,2.3
2016,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigable,3.6
2016,UKG1,"Herefordshire, Worcestersire and Warwickshire",Irrigated,1
2016,UKG2,Shropshire and Staffordshire,Irrigable,9
2016,UKG2,Shropshire and Staffordshire,Irrigated,3.1
2016,UKG3,West midlands,Irrigable,6
2016,UKG3,West midlands,Irrigated,0.8
2016,UKH1,East Anglia,Irrigable,19.8
2016,UKH1,East Anglia,Irrigated,8.8
2016,UKH2,Bedfordshire and Hertfordshire,Irrigable,3.9
2016,UKH2,Bedfordshire and Hertfordshire,Irrigated,0.9
2016,UKH3,Essex,Irrigable,8.2
2016,UKH3,Essex,Irrigated,3.1
2016,UKI1,Derbyshire and Nottinghamshire,Irrigable,: 
2016,UKI1,Derbyshire and Nottinghamshire,Irrigated,: 
2016,UKI2,"Leicestershire, Rutland and Northamptonshire",Irrigable,: 
2016,UKI2,"Leicestershire, Rutland and Northamptonshire",Irrigated,: 
2016,UKI5,Outer London- East and north-East,Irrigable,8.7
2016,UKI5,Outer London- East and north-East,Irrigated,4.8
2016,UKI6,Outer London- South,Irrigable,2.1
2016,UKI6,Outer London- South,Irrigated,0.8
2016,UKI7,Outer London - West and North-West,Irrigable,0.5
2016,UKI7,Outer London - West and North-West,Irrigated,0
2016,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Irrigable,1.8
2016,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Irrigated,1
2016,UKJ2,"Surrey, East and West Sussex",Irrigable,2.6
2016,UKJ2,"Surrey, East and West Sussex",Irrigated,0.5
2016,UKJ3,Hampshire and Isle of Wight,Irrigable,2.8
2016,UKJ3,Hampshire and Isle of Wight,Irrigated,0.7
2016,UKJ4,Kent,Irrigable,5.9
2016,UKJ4,Kent,Irrigated,2.9
2016,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Irrigable,0.6
2016,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",Irrigated,0.3
2016,UKK2,Dorset and Somerset,Irrigable,0.8
2016,UKK2,Dorset and Somerset,Irrigated,0.1
2016,UKK3,Cornwall and Isles of Scilly,Irrigable,0.6
2016,UKK3,Cornwall and Isles of Scilly,Irrigated,0.1
2016,UKK4,Devon,Irrigable,0.6
2016,UKK4,Devon,Irrigated,0.1
2016,UKL1,West Wales and the Valleys,Irrigable,0.2
2016,UKL1,West Wales and the Valleys,Irrigated,0
2016,UKL2,East Wales,Irrigable,0.1
2016,UKL2,East Wales,Irrigated,0
2016,UKM2,Eastern Scotland,Irrigable,0.1
2016,UKM2,Eastern Scotland,Irrigated,0
2016,UKM3,South Western Scotland,Irrigable,: c
2016,UKM3,South Western Scotland,Irrigated,: c
2016,UKM5,Nprth Eastern Scotland,Irrigable,0.1
2016,UKM5,Nprth Eastern Scotland,Irrigated,0
2016,UKM6,Highlands and Islands,Irrigable,: c
2016,UKM6,Highlands and Islands,Irrigated,: c
2016,UKN0,Northern Ireland,Irrigable,0
2016,UKN0,Northern Ireland,Irrigated,0
