TIME,GEO,NUTS Code,SEX,Life Expectancy at Birth
2015,La Réunion,FRY4,Females,84.2
2015,Mayotte,FRY5,Total,76.8
2015,Mayotte,FRY5,Males,76.0
2015,Mayotte,FRY5,Females,77.6
2015,Croatia,HR,Total,77.5
2015,Croatia,HR,Males,74.4
2015,Croatia,HR,Females,80.5
2015,Hrvatska,HR0,Total,77.5
2015,Hrvatska,HR0,Males,74.4
2015,Hrvatska,HR0,Females,80.5
2015,Jadranska Hrvatska,HR03,Total,78.6
2015,Jadranska Hrvatska,HR03,Males,75.7
2015,Jadranska Hrvatska,HR03,Females,81.6
2015,Kontinentalna Hrvatska (NUTS 2016),HR04,Total,76.9
2015,Kontinentalna Hrvatska (NUTS 2016),HR04,Males,73.7
2015,Kontinentalna Hrvatska (NUTS 2016),HR04,Females,80.0
2015,Italy,IT,Total,82.7
2015,Italy,IT,Males,80.3
2015,Italy,IT,Females,84.9
2015,Nord-Ovest,ITC,Total,82.9
2015,Nord-Ovest,ITC,Males,80.6
2015,Nord-Ovest,ITC,Females,85.1
2015,Piemonte,ITC1,Total,82.5
2015,Piemonte,ITC1,Males,80.1
2015,Piemonte,ITC1,Females,84.7
2015,Valle d'Aosta/Vallée d'Aoste,ITC2,Total,81.6
2015,Valle d'Aosta/Vallée d'Aoste,ITC2,Males,79.2
2015,Valle d'Aosta/Vallée d'Aoste,ITC2,Females,84.1
2015,Liguria,ITC3,Total,82.7
2015,Liguria,ITC3,Males,80.3
2015,Liguria,ITC3,Females,84.8
2015,Lombardia,ITC4,Total,83.2
2015,Lombardia,ITC4,Males,80.8
2015,Lombardia,ITC4,Females,85.4
2015,Nord-Est,ITH,Total,83.2
2015,Nord-Est,ITH,Males,80.9
2015,Nord-Est,ITH,Females,85.4
2015,Provincia Autonoma di Bolzano/Bozen,ITH1,Total,83.6
2015,Provincia Autonoma di Bolzano/Bozen,ITH1,Males,81.0
2015,Provincia Autonoma di Bolzano/Bozen,ITH1,Females,86.1
2015,Provincia Autonoma di Trento,ITH2,Total,84.0
2015,Provincia Autonoma di Trento,ITH2,Males,81.5
2015,Provincia Autonoma di Trento,ITH2,Females,86.2
2015,Veneto,ITH3,Total,83.3
2015,Veneto,ITH3,Males,80.9
2015,Veneto,ITH3,Females,85.5
2015,Friuli-Venezia Giulia,ITH4,Total,82.8
2015,Friuli-Venezia Giulia,ITH4,Males,80.2
2015,Friuli-Venezia Giulia,ITH4,Females,85.3
2015,Emilia-Romagna,ITH5,Total,83.2
2015,Emilia-Romagna,ITH5,Males,81.0
2015,Emilia-Romagna,ITH5,Females,85.2
2015,Centro (IT),IT1,Total,83.0
2015,Centro (IT),IT1,Males,80.6
2015,Centro (IT),IT1,Females,85.2
2015,Toscana,IT11,Total,83.1
2015,Toscana,IT11,Males,80.7
2015,Toscana,IT11,Females,85.4
2015,Umbria,IT12,Total,83.2
2015,Umbria,IT12,Males,80.8
2015,Umbria,IT12,Females,85.5
2015,Marche,IT13,Total,83.3
2015,Marche,IT13,Males,80.8
2015,Marche,IT13,Females,85.7
2015,Lazio,IT14,Total,82.7
2015,Lazio,IT14,Males,80.4
2015,Lazio,IT14,Females,84.8
2015,Sud,ITF,Total,81.9
2015,Sud,ITF,Males,79.6
2015,Sud,ITF,Females,84.1
2015,Abruzzo,ITF1,Total,82.7
2015,Abruzzo,ITF1,Males,80.3
2015,Abruzzo,ITF1,Females,84.9
2015,Molise,ITF2,Total,82.6
2015,Molise,ITF2,Males,79.8
2015,Molise,ITF2,Females,85.4
2015,Campania,ITF3,Total,80.8
2015,Campania,ITF3,Males,78.5
2015,Campania,ITF3,Females,83.0
2015,Puglia,ITF4,Total,82.8
2015,Puglia,ITF4,Males,80.5
2015,Puglia,ITF4,Females,84.9
2015,Basilicata,ITF5,Total,82.4
2015,Basilicata,ITF5,Males,80.0
2015,Basilicata,ITF5,Females,84.7
2015,Calabria,ITF6,Total,82.3
2015,Calabria,ITF6,Males,79.9
2015,Calabria,ITF6,Females,84.6
2015,Isole,ITG,Total,81.9
2015,Isole,ITG,Males,79.7
2015,Isole,ITG,Females,84.1
2015,Sicilia,ITG1,Total,81.7
2015,Sicilia,ITG1,Males,79.6
2015,Sicilia,ITG1,Females,83.6
2015,Sardegna,ITG2,Total,82.8
2015,Sardegna,ITG2,Males,80.1
2015,Sardegna,ITG2,Females,85.5
2015,Cyprus,CY,Total,81.8
2015,Cyprus,CY,Males,79.9
2015,Cyprus,CY,Females,83.7
2015,Kypros,CY0,Total,81.8
2015,Kypros,CY0,Males,79.9
2015,Kypros,CY0,Females,83.7
2015,Kypros,CY00,Total,81.8
2015,Kypros,CY00,Males,79.9
2015,Kypros,CY00,Females,83.7
2015,Latvia,LV,Total,74.8
2015,Latvia,LV,Males,69.7
2015,Latvia,LV,Females,79.5
2015,Latvija,LV0,Total,74.8
2015,Latvija,LV0,Males,69.7
2015,Latvija,LV0,Females,79.5
2015,Latvija,LV00,Total,74.8
2015,Latvija,LV00,Males,69.7
2015,Latvija,LV00,Females,79.5
2015,Lithuania,LT,Total,74.6
2015,Lithuania,LT,Males,69.2
2015,Lithuania,LT,Females,79.7
2015,Lietuva,LT0,Total,74.6
2015,Lietuva,LT0,Males,69.2
2015,Lietuva,LT0,Females,79.7
2015,Sostines regionas,LT01,Total,75.0
2015,Sostines regionas,LT01,Males,69.5
2015,Sostines regionas,LT01,Females,80.0
2015,Vidurio ir vakaru Lietuvos regionas,LT02,Total,74.4
2015,Vidurio ir vakaru Lietuvos regionas,LT02,Males,69.1
2015,Vidurio ir vakaru Lietuvos regionas,LT02,Females,79.6
2015,Luxembourg,LU,Total,82.4
2015,Luxembourg,LU,Males,80.0
2015,Luxembourg,LU,Females,84.7
2015,Luxembourg,LU0,Total,82.4
2015,Luxembourg,LU0,Males,80.0
2015,Luxembourg,LU0,Females,84.7
2015,Luxembourg,LU00,Total,82.4
2015,Luxembourg,LU00,Males,80.0
2015,Luxembourg,LU00,Females,84.7
2015,Hungary,HU,Total,75.7
2015,Hungary,HU,Males,72.3
2015,Hungary,HU,Females,79.0
2015,Közép-Magyarország,HU1,Total,77.0
2015,Közép-Magyarország,HU1,Males,74.0
2015,Közép-Magyarország,HU1,Females,79.6
2015,Budapest,HU11,Total,77.8
2015,Budapest,HU11,Males,74.8
2015,Budapest,HU11,Females,80.3
2015,Pest,HU12,Total,75.8
2015,Pest,HU12,Males,72.8
2015,Pest,HU12,Females,78.6
2015,Dunántúl,HU2,Total,75.7
2015,Dunántúl,HU2,Males,72.1
2015,Dunántúl,HU2,Females,79.1
2015,Közép-Dunántúl,HU21,Total,75.2
2015,Közép-Dunántúl,HU21,Males,71.7
2015,Közép-Dunántúl,HU21,Females,78.6
2015,Nyugat-Dunántúl,HU22,Total,76.5
2015,Nyugat-Dunántúl,HU22,Males,73.0
2015,Nyugat-Dunántúl,HU22,Females,79.9
2015,Dél-Dunántúl,HU23,Total,75.2
2015,Dél-Dunántúl,HU23,Males,71.7
2015,Dél-Dunántúl,HU23,Females,78.6
2015,Alföld és Észak,HU3,Total,75.0
2015,Alföld és Észak,HU3,Males,71.3
2015,Alföld és Észak,HU3,Females,78.5
2015,Észak-Magyarország,HU32,Total,74.5
2015,Észak-Magyarország,HU32,Males,70.7
2015,Észak-Magyarország,HU32,Females,78.1
2015,Észak-Alföld,HU32,Total,75.0
2015,Észak-Alföld,HU32,Males,71.4
2015,Észak-Alföld,HU32,Females,78.4
2015,Dél-Alföld,HU33,Total,75.4
2015,Dél-Alföld,HU33,Males,71.7
2015,Dél-Alföld,HU33,Females,78.8
2015,Malta,MT,Total,82.0
2015,Malta,MT,Males,79.8
2015,Malta,MT,Females,84.1
2015,Malta,MT0,Total,82.0
2015,Malta,MT0,Males,79.8
2015,Malta,MT0,Females,84.1
2015,Malta,MT00,Total,82.0
2015,Malta,MT00,Males,79.8
2015,Malta,MT00,Females,84.1
2015,Netherlands,NL,Total,81.6
2015,Netherlands,NL,Males,79.9
2015,Netherlands,NL,Females,83.2
2015,Noord-Nederland,NL1,Total,81.2
2015,Noord-Nederland,NL1,Males,79.4
2015,Noord-Nederland,NL1,Females,82.9
2015,Groningen,NL11,Total,80.7
2015,Groningen,NL11,Males,78.9
2015,Groningen,NL11,Females,82.4
2015,Friesland (NL),NL12,Total,81.5
2015,Friesland (NL),NL12,Males,79.5
2015,Friesland (NL),NL12,Females,83.4
2015,Drenthe,NL13,Total,81.3
2015,Drenthe,NL13,Males,79.8
2015,Drenthe,NL13,Females,82.7
2015,Oost-Nederland,NL2,Total,81.7
2015,Oost-Nederland,NL2,Males,80.0
2015,Oost-Nederland,NL2,Females,83.2
2015,Overijssel,NL21,Total,81.5
2015,Overijssel,NL21,Males,80.0
2015,Overijssel,NL21,Females,83.0
2015,Gelderland,NL22,Total,81.7
2015,Gelderland,NL22,Males,80.0
2015,Gelderland,NL22,Females,83.3
2015,Flevoland,NL23,Total,81.9
2015,Flevoland,NL23,Males,80.6
2015,Flevoland,NL23,Females,83.3
2015,West-Nederland,NL3,Total,81.8
2015,West-Nederland,NL3,Males,80.0
2015,West-Nederland,NL3,Females,83.4
2015,Utrecht,NL31,Total,82.1
2015,Utrecht,NL31,Males,80.5
2015,Utrecht,NL31,Females,83.6
2015,Noord-Holland,NL32,Total,81.6
2015,Noord-Holland,NL32,Males,79.8
2015,Noord-Holland,NL32,Females,83.3
2015,Zuid-Holland,NL33,Total,81.8
2015,Zuid-Holland,NL33,Males,80.0
2015,Zuid-Holland,NL33,Females,83.4
2015,Zeeland,NL34,Total,82.3
2015,Zeeland,NL34,Males,80.2
2015,Zeeland,NL34,Females,84.4
2015,Zuid-Nederland,NL4,Total,81.4
2015,Zuid-Nederland,NL4,Males,79.6
2015,Zuid-Nederland,NL4,Females,83.1
2015,Noord-Brabant,NL41,Total,81.5
2015,Noord-Brabant,NL41,Males,79.9
2015,Noord-Brabant,NL41,Females,83.1
2015,Limburg (NL),NL42,Total,81.0
2015,Limburg (NL),NL42,Males,78.9
2015,Limburg (NL),NL42,Females,82.9
2015,Austria,AT,Total,81.3
2015,Austria,AT,Males,78.8
2015,Austria,AT,Females,83.7
2015,Ostösterreich,AT1,Total,80.8
2015,Ostösterreich,AT1,Males,78.2
2015,Ostösterreich,AT1,Females,83.1
2015,Burgenland (AT),AT11,Total,81.2
2015,Burgenland (AT),AT11,Males,78.5
2015,Burgenland (AT),AT11,Females,83.9
2015,Niederösterreich,AT12,Total,81.0
2015,Niederösterreich,AT12,Males,78.7
2015,Niederösterreich,AT12,Females,83.3
2015,Wien,AT13,Total,80.4
2015,Wien,AT13,Males,77.8
2015,Wien,AT13,Females,82.9
2015,Südösterreich,AT2,Total,81.3
2015,Südösterreich,AT2,Males,78.6
2015,Südösterreich,AT2,Females,84.0
2015,Kärnten,AT21,Total,81.4
2015,Kärnten,AT21,Males,78.6
2015,Kärnten,AT21,Females,84.2
2015,Steiermark,AT22,Total,81.3
2015,Steiermark,AT22,Males,78.7
2015,Steiermark,AT22,Females,83.9
2015,Westösterreich,AT3,Total,82.0
2015,Westösterreich,AT3,Males,79.6
2015,Westösterreich,AT3,Females,84.3
2015,Oberösterreich,AT31,Total,81.5
2015,Oberösterreich,AT31,Males,79.0
2015,Oberösterreich,AT31,Females,83.9
2015,Salzburg,AT32,Total,82.4
2015,Salzburg,AT32,Males,79.9
2015,Salzburg,AT32,Females,84.8
2015,Tirol,AT33,Total,82.4
2015,Tirol,AT33,Males,80.3
2015,Tirol,AT33,Females,84.5
2015,Vorarlberg,AT34,Total,82.4
2015,Vorarlberg,AT34,Males,80.1
2015,Vorarlberg,AT34,Females,84.7
2015,Poland,PL,Total,77.5
2015,Poland,PL,Males,73.5
2015,Poland,PL,Females,81.6
2015,Makroregion Poludniowy,PL2,Total,77.6
2015,Makroregion Poludniowy,PL2,Males,73.9
2015,Makroregion Poludniowy,PL2,Females,81.2
2015,Malopolskie,PL21,Total,78.8
2015,Malopolskie,PL21,Males,75.1
2015,Malopolskie,PL21,Females,82.5
2015,Slaskie,PL22,Total,76.7
2015,Slaskie,PL22,Males,73.0
2015,Slaskie,PL22,Females,80.3
2015,Makroregion Pólnocno-Zachodni,PL4,Total,77.3
2015,Makroregion Pólnocno-Zachodni,PL4,Males,73.4
2015,Makroregion Pólnocno-Zachodni,PL4,Females,81.2
2015,Wielkopolskie,PL41,Total,77.4
2015,Wielkopolskie,PL41,Males,73.6
2015,Wielkopolskie,PL41,Females,81.2
2015,Zachodniopomorskie,PL42,Total,77.4
2015,Zachodniopomorskie,PL42,Males,73.4
2015,Zachodniopomorskie,PL42,Females,81.3
2015,Lubuskie,PL43,Total,76.9
2015,Lubuskie,PL43,Males,72.7
2015,Lubuskie,PL43,Females,81.2
2015,Makroregion Poludniowo-Zachodni,PL5,Total,77.3
2015,Makroregion Poludniowo-Zachodni,PL5,Males,73.2
2015,Makroregion Poludniowo-Zachodni,PL5,Females,81.2
2015,Dolnoslaskie,PL51,Total,77.2
2015,Dolnoslaskie,PL51,Males,73.1
2015,Dolnoslaskie,PL51,Females,81.2
2015,Opolskie,PL52,Total,77.5
2015,Opolskie,PL52,Males,73.6
2015,Opolskie,PL52,Females,81.3
2015,Makroregion Pólnocny,PL6,Total,77.6
2015,Makroregion Pólnocny,PL6,Males,73.6
2015,Makroregion Pólnocny,PL6,Females,81.6
2015,Kujawsko-Pomorskie,PL61,Total,77.6
2015,Kujawsko-Pomorskie,PL61,Males,73.5
2015,Kujawsko-Pomorskie,PL61,Females,81.5
2015,Warminsko-Mazurskie,PL62,Total,77.1
2015,Warminsko-Mazurskie,PL62,Males,72.6
2015,Warminsko-Mazurskie,PL62,Females,81.5
2015,Pomorskie,PL63,Total,78.0
2015,Pomorskie,PL63,Males,74.3
2015,Pomorskie,PL63,Females,81.6
2015,Makroregion Centralny,PL7,Total,76.4
2015,Makroregion Centralny,PL7,Males,71.8
2015,Makroregion Centralny,PL7,Females,81.0
2015,Lódzkie,PL71,Total,75.9
2015,Lódzkie,PL71,Males,71.3
2015,Lódzkie,PL71,Females,80.4
2015,Swietokrzyskie,PL72,Total,77.4
2015,Swietokrzyskie,PL72,Males,72.8
2015,Swietokrzyskie,PL72,Females,82.2
2015,Makroregion Wschodni,PL8,Total,78.2
2015,Makroregion Wschodni,PL8,Males,73.9
2015,Makroregion Wschodni,PL8,Females,82.6
2015,Lubelskie,PL81,Total,77.8
2015,Lubelskie,PL81,Males,73.2
2015,Lubelskie,PL81,Females,82.4
2015,Podkarpackie,PL82,Total,78.7
2015,Podkarpackie,PL82,Males,74.8
2015,Podkarpackie,PL82,Females,82.6
2015,Podlaskie,PL84,Total,78.2
2015,Podlaskie,PL84,Males,73.6
2015,Podlaskie,PL84,Females,82.9
2015,Makroregion Województwo Mazowieckie,PL9,Total,78.1
2015,Makroregion Województwo Mazowieckie,PL9,Males,74.0
2015,Makroregion Województwo Mazowieckie,PL9,Females,82.1
2015,Warszawski stoleczny,PL91,Total,79.2
2015,Warszawski stoleczny,PL91,Males,75.6
2015,Warszawski stoleczny,PL91,Females,82.5
2015,Mazowiecki regionalny,PL92,Total,76.8
2015,Mazowiecki regionalny,PL92,Males,72.2
2015,Mazowiecki regionalny,PL92,Females,81.7
2015,Portugal,PT,Total,81.3
2015,Portugal,PT,Males,78.1
2015,Portugal,PT,Females,84.3
2015,Continente,PT1,Total,81.4
2015,Continente,PT1,Males,78.3
2015,Continente,PT1,Females,84.4
2015,Norte,PT11,Total,81.7
2015,Norte,PT11,Males,78.6
2015,Norte,PT11,Females,84.6
2015,Algarve,PT15,Total,80.8
2015,Algarve,PT15,Males,77.2
2015,Algarve,PT15,Females,84.6
2015,Centro (PT),PT16,Total,81.5
2015,Centro (PT),PT16,Males,78.5
2015,Centro (PT),PT16,Females,84.4
2015,Área Metropolitana de Lisboa,PT17,Total,81.6
2015,Área Metropolitana de Lisboa,PT17,Males,78.3
2015,Área Metropolitana de Lisboa,PT17,Females,84.5
2015,Alentejo,PT18,Total,80.2
2015,Alentejo,PT18,Males,77.0
2015,Alentejo,PT18,Females,83.3
2015,Região Autónoma dos Açores (PT),PT2,Total,77.8
2015,Região Autónoma dos Açores (PT),PT2,Males,74.6
2015,Região Autónoma dos Açores (PT),PT2,Females,81.0
2015,Região Autónoma dos Açores (PT),PT20,Total,77.8
2015,Região Autónoma dos Açores (PT),PT20,Males,74.6
2015,Região Autónoma dos Açores (PT),PT20,Females,81.0
2015,Região Autónoma da Madeira (PT),PT3,Total,78.3
2015,Região Autónoma da Madeira (PT),PT3,Males,74.5
2015,Região Autónoma da Madeira (PT),PT3,Females,81.5
2015,Região Autónoma da Madeira (PT),PT30,Total,78.3
2015,Região Autónoma da Madeira (PT),PT30,Males,74.5
2015,Região Autónoma da Madeira (PT),PT30,Females,81.5
2015,Romania,RO,Total,75.0
2015,Romania,RO,Males,71.5
2015,Romania,RO,Females,78.7
2015,Macroregiunea unu,RO1,Total,75.0
2015,Macroregiunea unu,RO1,Males,71.5
2015,Macroregiunea unu,RO1,Females,78.6
2015,Nord-Vest,RO11,Total,74.6
2015,Nord-Vest,RO11,Males,71.1
2015,Nord-Vest,RO11,Females,78.1
2015,Centru,RO12,Total,75.5
2015,Centru,RO12,Males,71.9
2015,Centru,RO12,Females,79.2
2015,Macroregiunea doi,RO2,Total,74.5
2015,Macroregiunea doi,RO2,Males,70.7
2015,Macroregiunea doi,RO2,Females,78.6
2015,Nord-Est,RO21,Total,74.3
2015,Nord-Est,RO21,Males,70.5
2015,Nord-Est,RO21,Females,78.5
2015,Sud-Est,RO22,Total,74.7
2015,Sud-Est,RO22,Males,71.0
2015,Sud-Est,RO22,Females,78.7
2015,Macroregiunea trei,RO3,Total,75.8
2015,Macroregiunea trei,RO3,Males,72.2
2015,Macroregiunea trei,RO3,Females,79.3
2015,Sud - Muntenia,RO31,Total,75.1
2015,Sud - Muntenia,RO31,Males,71.5
2015,Sud - Muntenia,RO31,Females,78.9
2015,Bucuresti - Ilfov,RO32,Total,76.7
2015,Bucuresti - Ilfov,RO32,Males,73.2
2015,Bucuresti - Ilfov,RO32,Females,79.8
2015,Macroregiunea patru,RO4,Total,74.8
2015,Macroregiunea patru,RO4,Males,71.5
2015,Macroregiunea patru,RO4,Females,78.1
2015,Sud-Vest Oltenia,RO41,Total,75.0
2015,Sud-Vest Oltenia,RO41,Males,71.8
2015,Sud-Vest Oltenia,RO41,Females,78.3
2015,Vest,RO42,Total,74.5
2015,Vest,RO42,Males,71.2
2015,Vest,RO42,Females,77.8
2015,Slovenia,SI,Total,80.9
2015,Slovenia,SI,Males,77.8
2015,Slovenia,SI,Females,83.9
2015,Slovenija,SI0,Total,80.9
2015,Slovenija,SI0,Males,77.8
2015,Slovenija,SI0,Females,83.9
2015,Vzhodna Slovenija,SI03,Total,79.8
2015,Vzhodna Slovenija,SI03,Males,76.7
2015,Vzhodna Slovenija,SI03,Females,82.9
2015,Zahodna Slovenija,SI04,Total,82.3
2015,Zahodna Slovenija,SI04,Males,79.2
2015,Zahodna Slovenija,SI04,Females,85.2
2015,Slovakia,SK,Total,76.7
2015,Slovakia,SK,Males,73.1
2015,Slovakia,SK,Females,80.2
2015,Slovensko,SK0,Total,76.7
2015,Slovensko,SK0,Males,73.1
2015,Slovensko,SK0,Females,80.2
2015,Bratislavský kraj,SK01,Total,78.5
2015,Bratislavský kraj,SK01,Males,75.2
2015,Bratislavský kraj,SK01,Females,81.5
2015,Západné Slovensko,SK02,Total,76.9
2015,Západné Slovensko,SK02,Males,73.5
2015,Západné Slovensko,SK02,Females,80.2
2015,Stredné Slovensko,SK03,Total,76.3
2015,Stredné Slovensko,SK03,Males,72.3
2015,Stredné Slovensko,SK03,Females,80.3
2015,Východné Slovensko,SK04,Total,76.3
2015,Východné Slovensko,SK04,Males,72.7
2015,Východné Slovensko,SK04,Females,79.7
2015,Finland,FI,Total,81.6
2015,Finland,FI,Males,78.7
2015,Finland,FI,Females,84.4
2015,Manner-Suomi,FI1,Total,81.6
2015,Manner-Suomi,FI1,Males,78.7
2015,Manner-Suomi,FI1,Females,84.4
2015,Länsi-Suomi,FI19,Total,81.8
2015,Länsi-Suomi,FI19,Males,79.0
2015,Länsi-Suomi,FI19,Females,84.6
2015,Helsinki-Uusimaa,FI1B,Total,81.9
2015,Helsinki-Uusimaa,FI1B,Males,79.2
2015,Helsinki-Uusimaa,FI1B,Females,84.3
2015,Etelä-Suomi,FI1C,Total,81.5
2015,Etelä-Suomi,FI1C,Males,78.5
2015,Etelä-Suomi,FI1C,Females,84.4
2015,Pohjois- ja Itä-Suomi,FI1D,Total,81.1
2015,Pohjois- ja Itä-Suomi,FI1D,Males,78.1
2015,Pohjois- ja Itä-Suomi,FI1D,Females,84.3
2015,Åland,FI20,Total,82.5
2015,Åland,FI20,Males,80.7
2015,Åland,FI20,Females,84.2
2015,Åland,FI20,Total,82.5
2015,Åland,FI20,Males,80.7
2015,Åland,FI20,Females,84.2
2015,Sweden,SE,Total,82.2
2015,Sweden,SE,Males,80.4
2015,Sweden,SE,Females,84.1
2015,Östra Sverige,SE1,Total,82.6
2015,Östra Sverige,SE1,Males,80.6
2015,Östra Sverige,SE1,Females,84.4
2015,Stockholm,SE11,Total,82.7
2015,Stockholm,SE11,Males,80.8
2015,Stockholm,SE11,Females,84.5
2015,Östra Mellansverige,SE12,Total,82.4
2015,Östra Mellansverige,SE12,Males,80.4
2015,Östra Mellansverige,SE12,Females,84.3
2015,Södra Sverige,SE2,Total,82.4
2015,Södra Sverige,SE2,Males,80.6
2015,Södra Sverige,SE2,Females,84.2
2015,Småland med öarna,SE21,Total,82.4
2015,Småland med öarna,SE21,Males,80.6
2015,Småland med öarna,SE21,Females,84.3
2015,Sydsverige,SE22,Total,82.4
2015,Sydsverige,SE22,Males,80.5
2015,Sydsverige,SE22,Females,84.2
2015,Västsverige,SE23,Total,82.5
2015,Västsverige,SE23,Males,80.7
2015,Västsverige,SE23,Females,84.2
2015,Norra Sverige,SE3,Total,81.2
2015,Norra Sverige,SE3,Males,79.4
2015,Norra Sverige,SE3,Females,83.1
2015,Norra Mellansverige,SE31,Total,81.2
2015,Norra Mellansverige,SE31,Males,79.4
2015,Norra Mellansverige,SE31,Females,83.1
2015,Mellersta Norrland,SE32,Total,80.9
2015,Mellersta Norrland,SE32,Males,79.3
2015,Mellersta Norrland,SE32,Females,82.5
2015,Övre Norrland,SE33,Total,81.4
2015,Övre Norrland,SE33,Males,79.4
2015,Övre Norrland,SE33,Females,83.5
2016,Belgium,BE,Total,81.5
2016,Belgium,BE,Males,79.0
2016,Belgium,BE,Females,84.0
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE1,Total,81.3
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE1,Males,78.4
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE1,Females,84.0
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Total,81.3
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Males,78.4
2016,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE10,Females,84.0
2016,Vlaams Gewest,BE2,Total,82.6
2016,Vlaams Gewest,BE2,Males,80.2
2016,Vlaams Gewest,BE2,Females,84.9
2016,Prov. Antwerpen,BE21,Total,82.4
2016,Prov. Antwerpen,BE21,Males,80.2
2016,Prov. Antwerpen,BE21,Females,84.5
2016,Prov. Limburg (BE),BE22,Total,82.9
2016,Prov. Limburg (BE),BE22,Males,80.6
2016,Prov. Limburg (BE),BE22,Females,85.1
2016,Prov. Oost-Vlaanderen,BE23,Total,82.2
2016,Prov. Oost-Vlaanderen,BE23,Males,79.5
2016,Prov. Oost-Vlaanderen,BE23,Females,84.7
2016,Prov. Vlaams-Brabant,BE24,Total,82.9
2016,Prov. Vlaams-Brabant,BE24,Males,80.4
2016,Prov. Vlaams-Brabant,BE24,Females,85.3
2016,Prov. West-Vlaanderen,BE25,Total,82.7
2016,Prov. West-Vlaanderen,BE25,Males,80.2
2016,Prov. West-Vlaanderen,BE25,Females,85.2
2016,Région wallonne,BE3,Total,79.8
2016,Région wallonne,BE3,Males,76.9
2016,Région wallonne,BE3,Females,82.5
2016,Prov. Brabant wallon,BE31,Total,82.4
2016,Prov. Brabant wallon,BE31,Males,80.3
2016,Prov. Brabant wallon,BE31,Females,84.3
2016,Prov. Hainaut,BE32,Total,78.8
2016,Prov. Hainaut,BE32,Males,75.7
2016,Prov. Hainaut,BE32,Females,81.9
2016,Prov. Liège,BE33,Total,80.0
2016,Prov. Liège,BE33,Males,77.5
2016,Prov. Liège,BE33,Females,82.4
2016,Prov. Luxembourg (BE),BE34,Total,79.9
2016,Prov. Luxembourg (BE),BE34,Males,76.8
2016,Prov. Luxembourg (BE),BE34,Females,83.1
2016,Prov. Namur,BE35,Total,79.7
2016,Prov. Namur,BE35,Males,76.9
2016,Prov. Namur,BE35,Females,82.4
2016,Bulgaria,BG,Total,74.9
2016,Bulgaria,BG,Males,71.3
2016,Bulgaria,BG,Females,78.5
2016,Severna i yugoiztochna Bulgaria,BG3,Total,74.2
2016,Severna i yugoiztochna Bulgaria,BG3,Males,70.7
2016,Severna i yugoiztochna Bulgaria,BG3,Females,78.0
2016,Severozapaden,BG31,Total,73.3
2016,Severozapaden,BG31,Males,69.7
2016,Severozapaden,BG31,Females,77.2
2016,Severen tsentralen,BG32,Total,74.4
2016,Severen tsentralen,BG32,Males,70.8
2016,Severen tsentralen,BG32,Females,78.3
2016,Severoiztochen,BG22,Total,74.8
2016,Severoiztochen,BG22,Males,71.3
2016,Severoiztochen,BG22,Females,78.3
2016,Yugoiztochen,BG34,Total,74.4
2016,Yugoiztochen,BG34,Males,70.8
2016,Yugoiztochen,BG34,Females,78.2
2016,Yugozapadna i yuzhna tsentralna Bulgaria,BG4,Total,75.5
2016,Yugozapadna i yuzhna tsentralna Bulgaria,BG4,Males,72.0
2016,Yugozapadna i yuzhna tsentralna Bulgaria,BG4,Females,79.1
2016,Yugozapaden,BG41,Total,75.7
2016,Yugozapaden,BG41,Males,72.3
2016,Yugozapaden,BG41,Females,79.1
2016,Yuzhen tsentralen,BG42,Total,75.3
2016,Yuzhen tsentralen,BG42,Males,71.6
2016,Yuzhen tsentralen,BG42,Females,79.1
2016,Czechia,CZ,Total,79.1
2016,Czechia,CZ,Males,76.1
2016,Czechia,CZ,Females,82.1
2016,Cesko,CZ0,Total,79.1
2016,Cesko,CZ0,Males,76.1
2016,Cesko,CZ0,Females,82.1
2016,Praha,CZ01,Total,80.6
2016,Praha,CZ01,Males,78.0
2016,Praha,CZ01,Females,82.9
2016,Strední Cechy,CZ02,Total,79.2
2016,Strední Cechy,CZ02,Males,76.5
2016,Strední Cechy,CZ02,Females,81.9
2016,Jihozápad,CZ03,Total,79.3
2016,Jihozápad,CZ03,Males,76.4
2016,Jihozápad,CZ03,Females,82.1
2016,Severozápad,CZ04,Total,77.2
2016,Severozápad,CZ04,Males,74.2
2016,Severozápad,CZ04,Females,80.2
2016,Severovýchod,CZ05,Total,79.6
2016,Severovýchod,CZ05,Males,76.7
2016,Severovýchod,CZ05,Females,82.3
2016,Jihovýchod,CZ06,Total,79.9
2016,Jihovýchod,CZ06,Males,76.9
2016,Jihovýchod,CZ06,Females,82.9
2016,Strední Morava,CZ07,Total,78.9
2016,Strední Morava,CZ07,Males,75.4
2016,Strední Morava,CZ07,Females,82.4
2016,Moravskoslezsko,CZ08,Total,78.0
2016,Moravskoslezsko,CZ08,Males,74.5
2016,Moravskoslezsko,CZ08,Females,81.4
2016,Denmark,DK,Total,80.9
2016,Denmark,DK,Males,79.0
2016,Denmark,DK,Females,82.8
