TIME,GEO_NAME,GEO,GREEN_POL,SRC_CRF,THOUSAND_TONNES,AIRPOL,AIRPOL_VALUE
2018,EE,Estonia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EE,Estonia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EE,Estonia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EL,Greece,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,806.02",Null,Null
2018,EL,Greece,Null,Null,Null,Nitrogen oxides,"258,680"
2018,EL,Greece,Carbon dioxide,Agriculture,32.91,Null,Null
2018,EL,Greece,Null,Null,Null,Sulphur oxides,"86,130"
2018,EL,Greece,Methane,Agriculture,179.12,Null,Null
2018,EL,Greece,Null,Null,Null,Ammonia,"63,380"
2018,EL,Greece,Methane (CO2 equivalent),Agriculture,"4,478.03",Null,Null
2018,EL,Greece,Null,Null,Null,Particulates < 2.5µm,"37,530"
2018,EL,Greece,Nitrous oxide,Agriculture,11.06,Null,Null
2018,EL,Greece,Null,Null,Null,Particulates < 10µm,"60,970"
2018,EL,Greece,Nitrous oxide (CO2 equivalent),Agriculture,"3,295.08",Null,Null
2018,EL,Greece,Null,Null,Null,Non-methane volatile organic compounds,"146,040"
2018,EL,Greece,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EL,Greece,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EL,Greece,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,EL,Greece,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EL,Greece,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EL,Greece,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,091.96",Null,Null
2018,EL,Greece,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,127.33",Null,Null
2018,EL,Greece,Methane,"Land use, land use change, and forestry (LULUCF)",0.78,Null,Null
2018,EL,Greece,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",19.42,Null,Null
2018,EL,Greece,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.05,Null,Null
2018,EL,Greece,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",15.95,Null,Null
2018,EL,Greece,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EL,Greece,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EL,Greece,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EL,Greece,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EL,Greece,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,ES,Spain,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"37,794.58",Null,Null
2018,ES,Spain,Null,Null,Null,Nitrogen oxides,"690,340"
2018,ES,Spain,Carbon dioxide,Agriculture,498.61,Null,Null
2018,ES,Spain,Null,Null,Null,Sulphur oxides,"196,200"
2018,ES,Spain,Methane,Agriculture,930.62,Null,Null
2018,ES,Spain,Null,Null,Null,Ammonia,"474,720"
2018,ES,Spain,Methane (CO2 equivalent),Agriculture,"23,265.55",Null,Null
2018,ES,Spain,Null,Null,Null,Particulates < 2.5µm,"136,120"
2018,ES,Spain,Nitrous oxide,Agriculture,47.08,Null,Null
2018,ES,Spain,Null,Null,Null,Particulates < 10µm,"197,670"
2018,ES,Spain,Nitrous oxide (CO2 equivalent),Agriculture,"14,030.42",Null,Null
2018,ES,Spain,Null,Null,Null,Non-methane volatile organic compounds,"610,340"
2018,ES,Spain,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,ES,Spain,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,ES,Spain,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,ES,Spain,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,ES,Spain,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,ES,Spain,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-38,882.33",Null,Null
2018,ES,Spain,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-39,091.05",Null,Null
2018,ES,Spain,Methane,"Land use, land use change, and forestry (LULUCF)",1.6,Null,Null
2018,ES,Spain,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",39.96,Null,Null
2018,ES,Spain,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.57,Null,Null
2018,ES,Spain,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",168.77,Null,Null
2018,ES,Spain,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,ES,Spain,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,ES,Spain,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,ES,Spain,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,ES,Spain,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 27 countries (from 2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"390,089.16",Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Nitrogen oxides,"6,475,440"
2018,EU,European Union - 27 countries (from 2020),Carbon dioxide,Agriculture,"9,962.64",Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Sulphur oxides,"1,884,460"
2018,EU,European Union - 27 countries (from 2020),Methane,Agriculture,"8,265.54",Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Ammonia,"3,613,460"
2018,EU,European Union - 27 countries (from 2020),Methane (CO2 equivalent),Agriculture,"206,638.39",Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Particulates < 2.5µm,"1,146,380"
2018,EU,European Union - 27 countries (from 2020),Nitrous oxide,Agriculture,582.17,Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Particulates < 10µm,"1,800,160"
2018,EU,European Union - 27 countries (from 2020),Nitrous oxide (CO2 equivalent),Agriculture,"173,488.12",Null,Null
2018,EU,European Union - 27 countries (from 2020),Null,Null,Null,Non-methane volatile organic compounds,"6,498,640"
2018,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 27 countries (from 2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-262,003.80",Null,Null
2018,EU,European Union - 27 countries (from 2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-284,124.11",Null,Null
2018,EU,European Union - 27 countries (from 2020),Methane,"Land use, land use change, and forestry (LULUCF)",254.92,Null,Null
2018,EU,European Union - 27 countries (from 2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","6,372.96",Null,Null
2018,EU,European Union - 27 countries (from 2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",52.84,Null,Null
2018,EU,European Union - 27 countries (from 2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","15,747.35",Null,Null
2018,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 27 countries (from 2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"431,462.42",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Carbon dioxide,Agriculture,"11,315.69",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Methane,Agriculture,"9,271.53",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),Agriculture,"231,788.32",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrous oxide,Agriculture,632.08,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),Agriculture,"188,358.42",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-256,448.14",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-285,507.40",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Methane,"Land use, land use change, and forestry (LULUCF)",449.48,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","11,237.02",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",59.81,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","17,822.24",Null,Null
2018,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020),Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"432,410.96",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,Agriculture,"11,322.03",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,Agriculture,"9,293.80",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),Agriculture,"232,344.99",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,Agriculture,633.37,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),Agriculture,"188,743.94",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-247,243.08",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-279,692.96",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane,"Land use, land use change, and forestry (LULUCF)",584.77,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","14,619.13",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",59.83,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","17,830.76",Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,EU,European Union - 28 countries (2013-2020) and Iceland under the Kyoto Protocol,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"6,484.85",Null,Null
2018,FI,Finland,Null,Null,Null,Nitrogen oxides,"126,720"
2018,FI,Finland,Carbon dioxide,Agriculture,211.76,Null,Null
2018,FI,Finland,Null,Null,Null,Sulphur oxides,"33,120"
2018,FI,Finland,Methane,Agriculture,101.17,Null,Null
2018,FI,Finland,Null,Null,Null,Ammonia,"32,120"
2018,FI,Finland,Methane (CO2 equivalent),Agriculture,"2,529.17",Null,Null
2018,FI,Finland,Null,Null,Null,Particulates < 2.5µm,"17,800"
2018,FI,Finland,Nitrous oxide,Agriculture,12.56,Null,Null
2018,FI,Finland,Null,Null,Null,Particulates < 10µm,"31,100"
2018,FI,Finland,Nitrous oxide (CO2 equivalent),Agriculture,"3,743.92",Null,Null
2018,FI,Finland,Null,Null,Null,Non-methane volatile organic compounds,"85,430"
2018,FI,Finland,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,FI,Finland,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,FI,Finland,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,FI,Finland,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,FI,Finland,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-8,209.90",Null,Null
2018,FI,Finland,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-10,996.83",Null,Null
2018,FI,Finland,Methane,"Land use, land use change, and forestry (LULUCF)",30.64,Null,Null
2018,FI,Finland,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",766.01,Null,Null
2018,FI,Finland,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",6.78,Null,Null
2018,FI,Finland,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","2,020.92",Null,Null
2018,FI,Finland,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FI,Finland,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FI,Finland,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FI,Finland,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FI,Finland,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"74,130.64",Null,Null
2018,FR,France,Null,Null,Null,Nitrogen oxides,"811,720"
2018,FR,France,Carbon dioxide,Agriculture,"2,184.34",Null,Null
2018,FR,France,Null,Null,Null,Sulphur oxides,"122,070"
2018,FR,France,Methane,Agriculture,"1,523.07",Null,Null
2018,FR,France,Null,Null,Null,Ammonia,"606,480"
2018,FR,France,Methane (CO2 equivalent),Agriculture,"38,076.86",Null,Null
2018,FR,France,Null,Null,Null,Particulates < 2.5µm,"125,790"
2018,FR,France,Nitrous oxide,Agriculture,113.66,Null,Null
2018,FR,France,Null,Null,Null,Particulates < 10µm,"207,290"
2018,FR,France,Nitrous oxide (CO2 equivalent),Agriculture,"33,869.45",Null,Null
2018,FR,France,Null,Null,Null,Non-methane volatile organic compounds,"978,770"
2018,FR,France,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,FR,France,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,FR,France,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,FR,France,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,FR,France,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-30,733.34",Null,Null
2018,FR,France,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-35,018.94",Null,Null
2018,FR,France,Methane,"Land use, land use change, and forestry (LULUCF)",46.89,Null,Null
2018,FR,France,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","1,172.32",Null,Null
2018,FR,France,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",10.45,Null,Null
2018,FR,France,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)","3,113.29",Null,Null
2018,FR,France,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FR,France,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FR,France,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FR,France,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,FR,France,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"2,696.62",Null,Null
2018,HR,Croatia,Null,Null,Null,Nitrogen oxides,"53,920"
2018,HR,Croatia,Carbon dioxide,Agriculture,72.24,Null,Null
2018,HR,Croatia,Null,Null,Null,Sulphur oxides,"10,150"
2018,HR,Croatia,Methane,Agriculture,55.25,Null,Null
2018,HR,Croatia,Null,Null,Null,Ammonia,"38,820"
2018,HR,Croatia,Methane (CO2 equivalent),Agriculture,"1,381.32",Null,Null
2018,HR,Croatia,Null,Null,Null,Particulates < 2.5µm,"29,270"
2018,HR,Croatia,Nitrous oxide,Agriculture,4.17,Null,Null
2018,HR,Croatia,Null,Null,Null,Particulates < 10µm,"41,160"
2018,HR,Croatia,Nitrous oxide (CO2 equivalent),Agriculture,"1,243.06",Null,Null
2018,HR,Croatia,Null,Null,Null,Non-methane volatile organic compounds,"71,080"
2018,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,HR,Croatia,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,HR,Croatia,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-5,393.96",Null,Null
2018,HR,Croatia,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-5,517.31",Null,Null
2018,HR,Croatia,Methane,"Land use, land use change, and forestry (LULUCF)",0.05,Null,Null
2018,HR,Croatia,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",1.3,Null,Null
2018,HR,Croatia,Nitrous oxide,"Land use, land use change, and forestry (LULUCF)",0.41,Null,Null
2018,HR,Croatia,Nitrous oxide (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",122.05,Null,Null
2018,HR,Croatia,Hydrofluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HR,Croatia,Perfluorocarbones (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HR,Croatia,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HR,Croatia,Sulphur hexafluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HR,Croatia,Nitrogen trifluoride (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",:,Null,Null
2018,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Agriculture,"7,146.32",Null,Null
2018,HU,Hungary,Null,Null,Null,Nitrogen oxides,"119,860"
2018,HU,Hungary,Carbon dioxide,Agriculture,213.64,Null,Null
2018,HU,Hungary,Null,Null,Null,Sulphur oxides,"22,920"
2018,HU,Hungary,Methane,Agriculture,108.99,Null,Null
2018,HU,Hungary,Null,Null,Null,Ammonia,"78,640"
2018,HU,Hungary,Methane (CO2 equivalent),Agriculture,"2,724.68",Null,Null
2018,HU,Hungary,Null,Null,Null,Particulates < 2.5µm,"42,160"
2018,HU,Hungary,Nitrous oxide,Agriculture,14.12,Null,Null
2018,HU,Hungary,Null,Null,Null,Particulates < 10µm,"62,990"
2018,HU,Hungary,Nitrous oxide (CO2 equivalent),Agriculture,"4,208",Null,Null
2018,HU,Hungary,Null,Null,Null,Non-methane volatile organic compounds,"120,030"
2018,HU,Hungary,Hydrofluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,HU,Hungary,Perfluorocarbones (CO2 equivalent),Agriculture,:,Null,Null
2018,HU,Hungary,Hydrofluorocarbones and perfluorocarbones - not specified mix (CO2 equivalent),Agriculture,:,Null,Null
2018,HU,Hungary,Sulphur hexafluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,HU,Hungary,Nitrogen trifluoride (CO2 equivalent),Agriculture,:,Null,Null
2018,HU,Hungary,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)","Land use, land use change, and forestry (LULUCF)","-4,659.28",Null,Null
2018,HU,Hungary,Carbon dioxide,"Land use, land use change, and forestry (LULUCF)","-4,710.65",Null,Null
2018,HU,Hungary,Methane,"Land use, land use change, and forestry (LULUCF)",0.38,Null,Null
2018,HU,Hungary,Methane (CO2 equivalent),"Land use, land use change, and forestry (LULUCF)",9.57,Null,Null
